ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"81","Washtenaw ISD","81100","Milan Area Schools","81","Washtenaw","LEA District","Elem thru High School","Rural: Fringe","2021","27993750.45","26681222.85","5924741.04","0.00","2002.81","381.84","435.86","2.13","3","28.46","3","4.87","3","35.52","4","88.93","2.00","21.16","2","23.48","2","1.05","2","-7.3","4","5.11","3"
"11","Berrien RESA","11904","Mildred C. Wells Preparatory Academy","11","Berrien","PSA District","Elem_Middle School","City: Small","2021","2848721.12","2667078.28","562880.51","0.00","220.93",,"220.93","2.01","3","47.65","2","6.38","2","1.2","1","67.69","3.00","19.76","3","24.18","2","1.07","2","-4.04","3",,
"79","Tuscola ISD","79100","Millington Community Schools","79","Tuscola","LEA District","Elem thru High School","Rural: Distant","2021","12764446.97","12089376.84","3237516.86","0.00","1095.52","235.00","255.31","2.21","3","26.34","3","5.29","3","5.26","1","71.65","3.00","25.36","2","28.61","2","1.06","2","-5.2","3","-2.54","1"
"72","C.O.O.R. ISD","68010","Mio-AuSable Schools","68","Oscoda","LEA District","Elem thru High School","Rural: Remote","2021","6527727.24","6217170.08","717620.11","0.00","485.06","94.25","40.00","2.02","3","76.29","1","4.76","3","4.02","1","29.82","4.00","10.99","4","11.61","4","1.05","2","-4.85","3","4.94","3"
"61","Muskegon Area ISD","61060","Mona Shores Public School District","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2021","44161625.69","42002825.47","5538891.22","0.00","3766.10","411.82","858.05","1.72","3","63.87","1","5.11","3","11.81","3","51.48","3.00","12.54","4","13.56","4","1.05","2","-3.58","2","7.47","4"
"58","Monroe ISD","58010","Monroe Public Schools","58","Monroe","LEA District","Elem thru High School","Suburb: Small","2021","63678854.32","58578156.95","13553556.66","0.00","4950.22","1539.21","105.50","2.58","2","60.34","1","8.01","2","2.67","1","69.47","3.00","21.28","2","25.34","2","1.09","1","-4.06","3","-0.33","2"
"59","Montcalm Area ISD","59045","Montabella Community Schools","59","Montcalm","LEA District","Elem thru High School","Rural: Remote","2021","9051701.74","8795045.50","3034488.47","0.00","731.45","321.63","85.00","3.53","1","9.24","4","2.84","3","12.09","3","116.81","1.00","33.52","1","35.53","1","1.03","3","-7.62","4","2.13","2"
"61","Muskegon Area ISD","61180","Montague Area Public Schools","61","Muskegon","LEA District","Elem thru High School","Rural: Fringe","2021","16719224.86","16429859.24","2213600.45","0.00","1408.41","173.97","193.00","1.85","3","15.04","3","1.99","4","29.5","4","48.11","3.00","13.24","4","13.84","4","1.02","3","-5.64","3","3.64","3"
"25","Genesee ISD","25260","Montrose Community Schools","25","Genesee","LEA District","Elem thru High School","Rural: Fringe","2021","16837502.24","16220598.22","5566439.94","0.00","1451.97","222.44","319.00","4","1","12.46","4","3.67","3","11.17","3","96.46","2.00","33.06","1","35.68","1","1.04","3","-1.96","2","-4.15","1"
"17","Eastern Upper Peninsula ISD","49070","Moran Township School District","49","Mackinac","LEA District","Elem_Middle School","Rural: Distant","2021","1924677.40","2009551.10","2647879.69","0.00","85.64","79.16","63.64","22.5","1","-3.11","4","-1.89","4",,,"470.80","1.00","137.58","1","143.02","1","0.96","4","-0.51","1","5.09","3"
"46","Lenawee ISD","46100","Morenci Area Schools","46","Lenawee","LEA District","Elem thru High School","Rural: Distant","2021","7413289.56","7100298.84","1377321.57","0.00","598.79","175.46","62.00","2.06","3","29.41","3","4.22","3","13.52","3","54.92","3.00","18.58","3","20.33","3","1.04","3","-2.96","2","-1.69","1"
"54","Mecosta-Osceola ISD","54040","Morley Stanwood Community Schools","54","Mecosta","LEA District","Elem thru High School","Rural: Distant","2021","13934160.02","13513905.92","2741533.38","0.00","1095.40","322.22","135.00","2.56","2","18.1","3","4.85","3","6.05","2","56.64","3.00","19.67","3","20.94","3","1.03","3","-7.38","4","4.93","3"
"78","Shiawassee Regional ESD","78060","Morrice Area Schools","78","Shiawassee","LEA District","Elem thru High School","Rural: Fringe","2021","5815220.13","5713294.94","928742.76","0.00","485.74","224.18","140.38","1.88","3","12.33","4","1.75","4","14.32","3","67.92","3.00","15.97","3","17.07","3","1.02","3","-7.28","4","-2.96","1"
"50","Macomb ISD","50160","Mount Clemens Community School District","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2021","16276151.04","15303982.79","1232033.33","0.00","919.48","2086.59","100.16","1.44","4","374.1","1","6.4","2","45.73","4","17.83","4.00","7.57","4","8.47","4","1.06","2","-7.49","4","1.61","2"
"50","Macomb ISD","50908","Mt. Clemens Montessori Academy","50","Macomb","PSA District","Elementary","Suburb: Large","2021","3157449.00","3118729.00","1078331.00","0.00","270.04",,"269.00","4.19","1","3.72","4","1.23","4","7.09","2","100.85","2.00","34.15","1","39.81","1","1.01","4","-9.21","4",,
"25","Genesee ISD","25040","Mt. Morris Consolidated Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2021","21550130.26","19982093.94","6270759.40","0.00","1606.90","814.83","283.33","3.6","1","33.34","2","7.3","2","2.3","1","90.79","2.00","29.1","2","32.23","2","1.08","2","-6.32","3","2.94","3"
"29","Gratiot-Isabella RESD","37010","Mt. Pleasant City School District","37","Isabella","LEA District","Elem thru High School","Town: Distant","2021","45544200.34","44630661.63","8311044.60","0.00","3502.12","928.91","297.04","1.84","3","12.35","4","2.01","4","9.21","2","48.22","3.00","18.25","3","19.4","3","1.02","3","-2.42","2","-7.14","1"
"52","Marquette-Alger RESA","02070","Munising Public Schools","02","Alger","LEA District","Elem thru High School","Town: Remote","2021","7813566.13","7562222.07","1460244.14","0.00","600.30","29.21","46.00","2.94","2","20.79","3","3.8","3","5.52","1","40.92","4.00","18.69","3","19.7","3","1.03","3","-6.89","4","3.46","3"
"61","Muskegon Area ISD","61010","Muskegon, Public Schools of the City of","61","Muskegon","LEA District","Elem thru High School","City: Small","2021","50405970.96","46065323.21","9538716.01","0.00","3470.58","2729.84","465.01","2.38","2","83.51","1","8.85","2","7.29","2","69.18","3.00","18.92","3","21.4","3","1.09","1","-4.03","3","7.29","4"
"52","Marquette-Alger RESA","52015","NICE Community School District","52","Marquette","LEA District","Elem thru High School","Rural: Fringe","2021","15497658.15","15325128.36","874992.76","0.00","1098.34","177.20","241.00","1.09","4","24.56","3","1.36","4","1.8","1","138.74","1.00","5.65","4","6.27","4","1.01","4","-5.49","3","7.03","4"
"21","Delta-Schoolcraft ISD","55901","Nah Tah Wahsh Public School Academy","55","Menominee","PSA District","Elem thru High School","Rural: Remote","2021","3455939.00","3504225.00","1036900.00","0.00","199.76",,"201.00","2.4","2","-4.45","4","-1.4","4",,,"122.57","1.00","30","1","30.67","2","0.99","4","1.17","1","14.28","4"
"38","Jackson ISD","38130","Napoleon Community Schools","38","Jackson","LEA District","Elem thru High School","Rural: Fringe","2021","14093762.76","13041457.55","1554260.46","0.00","1254.70","314.49","401.57","1.45","4","209.64","1","7.53","2","10.49","3","73.85","3.00","11.03","4","12.31","4","1.08","2","-5.15","3","3.44","3"
"52","Marquette-Alger RESA","52090","Negaunee Public Schools","52","Marquette","LEA District","Elem thru High School","Town: Remote","2021","17886418.98","17148511.72","4830668.33","0.00","1480.09","156.96","211.00","5.5","1","18.03","3","7.4","2","2.09","1","57.67","3.00","27.01","2","29.73","2","1.04","3","-5.16","3","-0.93","2"
"58","Monroe ISD","58901","New Bedford Academy","58","Monroe","PSA District","Elem_Middle School","Suburb: Large","2021","1026949.95","970925.00","303083.00","0.00","85.90",,"86.00","3.62","1","22.68","3","5.46","3","6.06","2","84.58","2.00","29.51","1","33.35","2","1.06","2","-18.11","4",,
"41","Kent ISD","41901","New Branches Charter Academy","41","Kent","PSA District","Elem_Middle School","City: Midsize","2021","4288594.19","4289847.74","902864.56","0.00","364.59",,"365.00","2.12","3","-0.14","4","5.45","3","5.43","1","63.61","3.00","21.05","2","23.01","2","1","4","0.45","1",,
"11","Berrien RESA","11200","New Buffalo Area Schools","11","Berrien","LEA District","Elem thru High School","Rural: Fringe","2021","16596301.12","16509304.46","5030694.52","0.00","544.63","21.97","82.30","4.96","1","1.76","4","13.64","1","0.86","1","119.32","1.00","30.31","1","36.79","1","1.01","4","-1.74","2","-5.24","1"
"50","Macomb ISD","50170","New Haven Community Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2021","15459995.30","14328899.85","1154552.79","0.00","1293.23","1402.34","118.50","1.33","4","4822.21","1","7.32","2","42.68","4","49.78","3.00","7.47","4","8.16","4","1.08","2","-0.14","1","4.46","3"
"78","Shiawassee Regional ESD","78070","New Lothrop Area Public Schools","78","Shiawassee","LEA District","Elem thru High School","Rural: Fringe","2021","9420847.68","9344235.13","1090246.58","0.00","893.57","42.14","308.00","1.53","4","7.56","4","0.81","4","11.43","3","54.37","3.00","11.57","4","12.05","4","1.01","4","-3","2","7.42","4"
"62","Newaygo County RESA","62070","Newaygo Public School District","62","Newaygo","LEA District","Elem thru High School","Town: Distant","2021","17278582.28","16223160.83","3632623.78","0.00","1530.86","336.22","264.75","2.96","2","40.95","2","6.11","2","11.75","3","63.60","3.00","21.02","2","22.63","2","1.07","2","-4.28","3","9.61","4"
"11","Berrien RESA","11300","Niles Community Schools","11","Berrien","LEA District","Elem thru High School","City: Small","2021","43677143.67","39645476.24","8405580.15","0.00","3562.98","786.44","484.88","1.5","4","92.18","1","9.92","1","4.48","1","157.73","1.00","19.24","3","21.52","3","1.1","1","-4.46","3","4.82","3"
"30","Hillsdale ISD","30050","North Adams-Jerome Public Schools","30","Hillsdale","LEA District","Elem thru High School","Rural: Distant","2021","3944913.56","3711821.10","447590.73","0.00","356.45","213.91","189.00","1.34","4","108.67","1","5.96","2","0.14","1","111.10","2.00","11.35","4","12.21","4","1.06","2","21.06","1","9.33","4"
"44","Lapeer ISD","44090","North Branch Area Schools","44","Lapeer","LEA District","Elem thru High School","Rural: Distant","2021","25461986.26","23801842.98","5334549.56","0.00","2333.39","199.11","652.16","2.01","3","45.18","2","10.45","1","37","4","65.04","3.00","20.95","2","25.15","2","1.07","2","-2.35","2","-11.37","1"
"55","Menominee ISD","55115","North Central Area Schools","55","Menominee","LEA District","Elem thru High School","Rural: Remote","2021","3994382.36","3811391.73","474498.42","0.00","336.30","109.79","43.00","1.48","4","62.77","1","5.59","2","5.42","1","64.65","3.00","11.88","4","12.7","4","1.05","2","-3.29","2","1.83","2"
"22","Dickinson-Iron ISD","22045","North Dickinson County Schools","22","Dickinson","LEA District","Elem thru High School","Rural: Remote","2021","2848353.84","2741758.09","464079.68","0.00","242.00","46.02","33.00","3.74","1","29.82","3","3.74","3","0.26","1","48.21","3.00","16.29","3","16.99","3","1.04","3","-4.84","3","4.98","3"
"32","Huron ISD","32080","North Huron School District","32","Huron","LEA District","Elem thru High School","Rural: Distant","2021","5262348.26","4920608.46","2025590.03","0.00","352.54","193.99","68.61","4.91","1","20.3","3","6.71","2","21.08","4","137.30","1.00","38.49","1","41.75","1","1.07","2","0.66","1","5.96","3"
"61","Muskegon Area ISD","61230","North Muskegon Public Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2021","11200237.80","10789922.30","1380573.04","0.00","975.36","87.70","387.50","1.44","4","42.29","2","3.66","3","18.57","4","86.44","2.00","12.33","4","13.11","4","1.04","3","-6.38","3","-4.08","1"
"73","Saginaw ISD","73910","North Saginaw Charter Academy","73","Saginaw","PSA District","Elem_Middle School","Suburb: Midsize","2021","6732517.00","6710954.00","79392.00","0.00","571.69",,"576.00","1.08","4","37.29","2","0.32","4",,,"4.26","4.00","1.18","4","1.18","4","1","4","2.71","1",,
"52","Marquette-Alger RESA","52901","North Star Montessori Academy","52","Marquette","PSA District","Elem thru High School","Rural: Fringe","2021","2961811.44","2649630.24","883261.51","0.00","218.10",,"220.14","2.49","2","54.67","2","10.54","1","9.62","2","107.96","2.00","29.82","1","37.37","1","1.12","1","-11.99","4","2.98","3"
"28","Northwest Education Services","45040","Northport Public School District","45","Leelanau","LEA District","Elem thru High School","Rural: Remote","2021","4770482.72","4467848.46","3503514.75","0.00","145.89","50.00","42.00","8.71","1","9.45","4","14.2","1",,,"305.28","1.00","73.44","1","86.45","1","1.07","2","7.95","1","12.69","4"
"25","Genesee ISD","25904","Northridge Academy","25","Genesee","PSA District","Elem_Middle School","Rural: Fringe","2021","2420295.68","2267020.36","472795.81","0.00","207.94",,"206.00","2.16","3","47.97","2","6.33","2","2.84","1","67.57","3.00","19.53","3","23.09","2","1.07","2","-2.02","2",,
"41","Kent ISD","41025","Northview Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2021","41479640.67","38038420.36","6712972.92","0.00","3183.11","305.34","1152.24","1.77","3","105.18","1","8.3","2","9.78","2","82.05","2.00","16.18","3","18.25","3","1.09","1","-4.24","3","-0.42","2"
"82","Wayne RESA","82390","Northville Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2021","84076622.07","84253864.28","25912744.94","0.00","7097.43","506.29","243.27","2.27","2","-0.68","4","0.26","4","12.94","3","133.49","1.00","30.82","1","31.32","2","1","4","-3.8","3","1.05","2"
"15","Charlevoix-Emmet ISD","15902","Charlevoix Montessori Academy for the Arts","15","Charlevoix","PSA District","Elem thru High School","Town: Remote","2021","618618.63","450948.85","202999.21","0.00","62.23",,"61.68","3.89","1","474.59","1","27.1","1","4.86","1","142.13","1.00","32.81","1","48.47","1","1.37","1","27.89","1",,
"38","Jackson ISD","38140","Northwest Community Schools","38","Jackson","LEA District","Elem thru High School","Suburb: Small","2021","39186378.70","36703481.98","5600431.34","0.00","3528.88","739.06","979.00","1.92","3","79.64","1","10.37","1","7.73","2","55.31","3.00","14.29","3","16.53","3","1.07","2","-2.36","2","-1.58","1"
"22","Dickinson-Iron ISD","22025","Norway-Vulcan Area Schools","22","Dickinson","LEA District","Elem thru High School","Rural: Fringe","2021","7326819.98","7063010.29","1104543.90","0.00","611.25","141.21","31.28","2.33","2","31.38","2","3.6","3","9.71","2","48.50","3.00","15.08","3","16.19","3","1.04","3","-4.64","3","7.72","4"
"75","St. Joseph County ISD","75100","Nottawa Community School","75","St. Joseph","LEA District","Elem_Middle School","Rural: Distant","2021","1670633.13","1442967.44","646723.48","0.00","152.45","85.67","83.00","5.89","1","54.33","2","13.85","1",,,"137.36","1.00","38.71","1","45.06","1","1.16","1","11.6","1","8.32","4"
"63","Oakland Schools","63100","Novi Community School District","63","Oakland","LEA District","Elem thru High School","City: Small","2021","89771779.98","85178322.64","15691144.61","0.00","6597.20","381.98","152.02","2.41","2","41.39","2","5.12","3","16.26","4","65.19","3.00","17.48","3","19.73","3","1.05","2","-1.7","2","2.11","2"
"63","Oakland Schools","63250","Oak Park, School District of the City of","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2021","57085024.43","54677749.25","21199100.20","0.00","3774.75","1647.57","2306.41","1.32","4","12.81","3","4.22","3","3.1","1","125.38","1.00","37.14","1","40.75","1","1.04","3","-14.2","4","15.86","4"
"39","Kalamazoo RESA","39903","Oakland Academy","39","Kalamazoo","PSA District","Elem_Middle School","City: Small","2021","1422718.15","1422718.15","0.00","0.00","154.92",,"152.00","1","4",,,"0.19","4",,,"1.54","4.00","0","4","0","4","1","4","1.88","1",,
"82","Wayne RESA","63912","Oakland International Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2021","8828039.64","8301235.17","2602848.55","0.00","803.66",,"804.00","2.85","2","25.38","3","9.07","2","1.61","1","100.70","2.00","29.48","1","32.63","2","1.06","2","-2.8","2",,
"61","Muskegon Area ISD","61065","Oakridge Public Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2021","23016089.17","22128090.34","3286073.77","0.00","1975.20","309.58","65.00","1.93","3","37.03","2","4.71","3","11.03","3","35.37","4.00","14.28","3","15.56","3","1.04","3","-1.33","2","10.37","4"
"17","Eastern Upper Peninsula ISD","17902","Ojibwe Charter School","17","Chippewa","PSA District","Elem thru High School","Rural: Distant","2021","1987103.61","2002571.73","873461.30","0.00","120.36",,"121.00","4.58","1","-1.74","4","6.87","2","0.74","1","153.48","1.00","43.96","1","48.77","1","0.99","4","5.47","1",,
"33","Ingham ISD","33170","Okemos Public Schools","33","Ingham","LEA District","Elem thru High School","Suburb: Large","2021","57055148.01","54210678.46","8093309.95","0.00","4491.51","230.91","564.76","1.82","3","54.19","2","5.03","3","18.4","4","63.86","3.00","14.19","3","15.63","3","1.05","2","-2.25","2","3.04","3"
"82","Wayne RESA","82956","Old Redford Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2021","14185368.00","11396987.00","7646347.00","0.00","1241.57",,"1246.00","4.13","1","57.4","2","19.66","1",,,"211.41","1.00","53.9","1","67.67","1","1.24","1","-18.72","4",,
"13","Calhoun Intermediate School District","23080","Olivet Community Schools","23","Eaton","LEA District","Elem thru High School","Rural: Distant","2021","14502600.67","13714896.27","2820931.67","0.00","1269.88","128.90","424.87","1.86","3","38.74","2","5.45","3","38.72","4","91.22","2.00","19.45","3","21.05","3","1.06","2","-5.98","3","-2.77","1"
"16","Cheb-Otsego-Presque Isle ESD","71050","Onaway Area Community School District","71","Presque Isle","LEA District","Elem thru High School","Rural: Remote","2021","7065201.96","6377974.56","1345090.93","0.00","534.80","99.92","33.00","2.65","2","104.46","1","9.73","1","7.58","2","65.75","3.00","19.04","3","21.23","3","1.11","1","-5.81","3","3.41","3"
"23","Eaton RESA","23490","Oneida Township S/D #3","23","Eaton","LEA District","Elem_Middle School","Rural: Fringe","2021","298375.24","261224.04","213245.00","0.00","27.86","2.00","25.00","7.98","1","21.1","3","12.45","1",,,"287.77","1.00","71.47","1","81.83","1","1.14","1","26.64","1","-3.05","1"
"51","Manistee ISD","51060","Onekama Consolidated Schools","51","Manistee","LEA District","Elem thru High School","Rural: Distant","2021","4142950.50","3810640.59","590694.67","0.00","322.64","119.18","147.00","2.41","2","128.61","1","8.06","2","24.07","4","80.97","2.00","14.26","3","15.7","3","1.09","1","-4.54","3","-9.94","1"
"46","Lenawee ISD","46110","Onsted Community Schools","46","Lenawee","LEA District","Elem thru High School","Rural: Distant","2021","14726186.37","13979912.95","2770509.09","0.00","1265.58","217.22","276.00","2.41","2","36.87","2","5.07","3","24.26","4","61.96","3.00","18.81","3","20.37","3","1.05","2","-2.43","2","-1.85","1"
"27","Gogebic-Ontonagon ISD","66050","Ontonagon Area School District","66","Ontonagon","LEA District","Elem thru High School","Rural: Remote","2021","3223210.05","3167010.24","209305.01","0.00","268.05","45.31",,"1.43","4","36.71","2","4.44","3","9.07","2","50.91","3.00","6.49","4","6.92","4","1.02","3","0.27","1","4.55","3"
"61","Muskegon Area ISD","61190","Orchard View Schools","61","Muskegon","LEA District","Elem thru High School","Rural: Fringe","2021","24706933.36","23177382.66","3919484.20","0.00","2136.83","341.29","619.76","1.69","3","64","1","6.19","2","18.59","4","80.89","2.00","15.86","3","17.06","3","1.07","2","-3.93","3","15.42","4"
"35","Iosco RESA","35010","Oscoda Area Schools","35","Iosco","LEA District","Elem thru High School","Rural: Fringe","2021","13404561.54","12810185.50","2890333.13","0.00","1108.94","339.22","33.00","2.85","2","25.89","3","4.51","3","9.47","2","75.49","2.00","21.56","2","22.99","2","1.05","2","-3.57","2","1.21","2"
"03","Allegan Area Educational Service Agency","03020","Otsego Public Schools","03","Allegan","LEA District","Elem thru High School","Town: Fringe","2021","26181321.51","26017492.97","4205288.70","0.00","2275.53","339.05","522.21","2.03","3","4.05","4","0.63","4","31.83","4","53.36","3.00","16.06","3","17.49","3","1.01","4","-3.27","2","-2.39","1"
"03","Allegan Area Educational Service Agency","03902","Outlook Academy","03","Allegan","PSA District","Elem thru High School","Rural: Fringe","2021","1232003.68","1106173.84","546727.83","0.00","43.87",,"44.00","4.04","1","29.9","3","10.21","1",,,"170.00","1.00","44.38","1","50.81","1","1.11","1","-24.19","4","1.17","2"
"19","Clinton County RESA","19120","Ovid-Elsie Area Schools","19","Clinton","LEA District","Elem thru High School","Rural: Distant","2021","16817085.38","15782502.01","4854965.53","0.00","1395.76","186.26","158.00","4.5","1","27.08","3","6.15","2","16.4","4","81.54","2.00","28.87","2","31.7","2","1.07","2","-6.19","3","4.09","3"
"32","Huron ISD","32090","Owendale-Gagetown Area School District","32","Huron","LEA District","Elem thru High School","Rural: Remote","2021","2025851.09","1876237.99","659598.33","0.00","154.47","137.21","57.43","2.33","2","29.34","3","7.39","2","9.32","2","128.54","1.00","32.56","1","36.96","1","1.08","2","0.51","1","5.07","3"
"78","Shiawassee Regional ESD","78110","Owosso Public Schools","78","Shiawassee","LEA District","Elem thru High School","Town: Distant","2021","33785291.53","32689548.94","5750850.78","0.00","2984.31","841.20","280.45","1.85","3","23.54","3","3.27","3","7.54","2","77.32","2.00","17.02","3","17.99","3","1.03","3","-2.18","2","-4.56","1"
"63","Oakland Schools","63110","Oxford Community Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2021","77868027.53","77661963.61","11444331.83","0.00","6888.57","364.37","2723.28","1.75","3","1.83","4","0.91","4","18.92","4","34.56","4.00","14.7","3","15.52","3","1","4","0.41","1","-4.12","1"
"12","Branch ISD","12901","Pansophia Academy","12","Branch","PSA District","Elem thru High School","Town: Distant","2021","4120397.00","3923031.00","1184238.00","0.00","377.00",,"371.70","9.65","1","20","3","12.32","1","30.22","4","46.05","3.00","28.74","2","33.82","2","1.05","2","10.28","1",,
"38","Jackson ISD","38902","Paragon Charter Academy","38","Jackson","PSA District","Elem_Middle School","Suburb: Small","2021","6303947.00","6276401.00","48210.00","0.00","652.83",,"654.00","1.05","4","133.3","1","0.44","4",,,"2.83","4.00","0.76","4","0.77","4","1","4","3.06","1",,
"39","Kalamazoo RESA","39905","Paramount Charter Academy","39","Kalamazoo","PSA District","Elem_Middle School","City: Small","2021","5916527.00","5887496.00","92996.00","0.00","450.21",,"448.00","1.11","4","45.39","2","0.49","4",,,"5.69","4.00","1.57","4","1.58","4","1","4","12.85","1",,
"39","Kalamazoo RESA","39130","Parchment School District","39","Kalamazoo","LEA District","Elem thru High School","Suburb: Midsize","2021","20316635.45","19272335.52","3444393.14","0.00","1527.76","256.81","488.42","1.71","3","43.51","2","6.07","2","14.54","3","101.95","2.00","16.95","3","18.65","3","1.05","2","-6.46","3","-6.39","1"
"80","Van Buren ISD","80160","Paw Paw Public School District","80","Van Buren","LEA District","Elem thru High School","Town: Fringe","2021","24002382.90","22797166.27","8287643.09","0.00","2127.55","428.53","391.68","4.12","1","17.02","3","5.02","3","60.38","4","99.14","2.00","34.53","1","36.65","1","1.05","2","-1.71","2","5.01","3"
"76","Sanilac ISD","76180","Peck Community School District","76","Sanilac","LEA District","Elem thru High School","Rural: Distant","2021","3858293.66","3720297.19","1572558.76","0.00","353.45","105.40","111.00","5.51","1","9.62","4","3.58","3","4.55","1","129.63","1.00","40.76","1","43.06","1","1.04","3","8.12","1","-2.2","1"
"15","Charlevoix-Emmet ISD","24040","Pellston Public Schools","24","Emmet","LEA District","Elem thru High School","Rural: Distant","2021","6609366.39","6337708.59","1807225.42","0.00","438.82","162.06","87.70","2.51","2","17.69","3","4.25","3","12.8","3","139.34","1.00","27.34","2","30.99","2","1.04","3","-7.75","4","-4.47","1"
"13","Calhoun Intermediate School District","13120","Pennfield Schools","13","Calhoun","LEA District","Elem thru High School","Rural: Fringe","2021","23331797.45","22034026.78","6936026.97","0.00","1958.15","327.58","879.04","3.63","1","23.02","3","5.57","2","11.07","3","88.04","2.00","29.73","1","32.18","2","1.06","2","-10.38","4","-0.54","2"
"53","West Shore Educational Service District","64070","Pentwater Public School District","64","Oceana","LEA District","Elem thru High School","Rural: Distant","2021","3731256.49","3493508.96","779043.11","0.00","243.71","56.92","71.00","3.21","2","43.92","2","6.89","2","7.36","2","102.27","2.00","20.88","2","23.32","2","1.07","2","-6.95","4","10.55","4"
"78","Shiawassee Regional ESD","78080","Perry Public Schools","78","Shiawassee","LEA District","Elem thru High School","Town: Fringe","2021","11280743.38","10994649.30","827131.19","0.00","956.72","448.40","186.00","1.33","4","52.88","2","2.54","4","55.41","4","49.72","3.00","7.33","4","7.79","4","1.03","3","-9.11","4","11.69","4"
"19","Clinton County RESA","19125","Pewamo-Westphalia Community Schools","19","Clinton","LEA District","Elem thru High School","Rural: Distant","2021","7434733.49","7027261.60","2802479.38","0.00","696.51","63.58","163.09","3.44","1","17.01","3","5.48","3","14.24","3","135.78","1.00","37.69","1","40.18","1","1.06","2","-2.01","2","3.58","3"
"17","Eastern Upper Peninsula ISD","17090","Pickford Public Schools","17","Chippewa","LEA District","Elem thru High School","Rural: Distant","2021","5114791.61","5084548.32","1021652.16","0.00","438.54","45.91","159.29","2.33","2","3.05","4","0.59","4","6.18","2","62.70","3.00","19.97","2","21.05","3","1.01","4","-1.19","2","-17.73","1"
"47","Livingston ESA","47080","Pinckney Community Schools","47","Livingston","LEA District","Elem thru High School","Rural: Fringe","2021","27684568.07","25059700.40","657172.18","0.00","2325.80","773.39","239.04","1.07","4","133.4","1","9.48","1","40.19","4","86.89","2.00","2.37","4","2.68","4","1.1","1","-4.03","3","-1.27","1"
"09","Bay-Arenac ISD","09090","Pinconning Area Schools","09","Bay","LEA District","Elem thru High School","Rural: Distant","2021","13907006.01","12968256.23","2724605.03","0.00","1185.10","332.01","84.25","1.97","3","52.57","2","8.19","2","6.7","2","97.89","2.00","19.59","3","21.99","3","1.07","2","-4.5","3","2.72","2"
"83","Wexford-Missaukee ISD","67055","Pine River Area Schools","67","Osceola","LEA District","Elem thru High School","Rural: Remote","2021","11707787.81","11251475.11","2461670.57","0.00","1013.76","151.01","88.00","1.74","3","22.75","3","3.9","3","7.2","2","126.66","1.00","21.03","2","21.99","3","1.04","3","-3.64","2","3.67","3"
"30","Hillsdale ISD","30060","Pittsford Area Schools","30","Hillsdale","LEA District","Elem thru High School","Rural: Distant","2021","4524317.19","4333718.66","350435.40","0.00","369.18","224.46","146.00","1.27","4","119.24","1","4.21","3","2.59","1","40.01","4.00","7.75","4","8.09","4","1.04","3","-9.46","4","2.51","2"
"03","Allegan Area Educational Service Agency","03010","Plainwell Community Schools","03","Allegan","LEA District","Elem thru High School","Town: Fringe","2021","30794772.29","30482559.18","5812708.35","0.00","2627.70","382.20","531.00","1.98","3","5.68","4","5.56","2","36.53","4","78.40","2.00","18.88","3","21.82","3","1.01","4","-6.79","4","-1.4","1"
"82","Wayne RESA","82904","Plymouth Educational Center Charter School","82","Wayne","PSA District","Elem_Middle School","City: Large","2021","6575116.00","5497508.00","1348814.00","0.00","493.10",,"491.00","2.5","2","397.34","1","25.36","1","11.14","3","61.11","3.00","20.51","2","28.93","2","1.2","1","1.09","1",,
"82","Wayne RESA","82100","Plymouth-Canton Community Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2021","198444099.28","192034768.15","45859154.59","0.00","16563.85","3144.68","1084.38","2.77","2","16.25","3","3.48","3","12.45","3","77.64","2.00","23.11","2","24.47","2","1.03","3","-4.27","3","3.54","3"
