ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"83","Wexford-Missaukee ISD","67050","Marion Public Schools","67","Osceola","LEA District","Elem thru High School","Rural: Remote","2019","5080650.03","5015537.97","593802.30","0.00","453.67","166.26","63.73","1.55","3","12.32","2","1.28","3","11.6","3","70.17","2.00","11.69","3","12.04","3","1.01","3","-10.24","4","0.25","3"
"76","Sanilac ISD","76140","Marlette Community Schools","76","Sanilac","LEA District","Elem thru High School","Rural: Remote","2019","8134199.10","8224759.00","1251405.91","0.00","767.59","228.22","66.50","2.17","2","-6.75","4","0.12","3","4.1","1","43.25","3.00","15.38","3","16.19","3","0.99","4","-7.42","4","-3.14","2"
"52","Marquette-Alger RESA","52170","Marquette Area Public Schools","52","Marquette","LEA District","Elem thru High School","Town: Remote","2019","34172626.96","33614537.89","7649778.48","0.00","3262.40","223.91","396.24","2.53","2","7.87","3","1.85","3","1.83","1","77.91","2.00","22.39","2","23.23","2","1.02","2","0.61","2","8.3","4"
"13","Calhoun Intermediate School District","13903","Marshall Academy","13","Calhoun","PSA District","Elem thru High School","Rural: Fringe","2019","2491816.35","2489115.90","959781.92","0.00","268.91",,"272.00","4.43","1","0.28","3","0.11","3","19.45","4","109.31","1.00","38.52","1","49.82","1","1","3","-1.64","3",,
"13","Calhoun Intermediate School District","13110","Marshall Public Schools","13","Calhoun","LEA District","Elem thru High School","Town: Fringe","2019","32309076.14","32044272.18","4373859.16","0.00","2788.88","1479.38","456.77","1.64","3","6.44","3","0.82","3","12.53","3","74.49","2.00","13.54","3","14.7","3","1.01","3","-1.7","3","-0.47","2"
"82","Wayne RESA","82910","Martin Luther King, Jr. Education Center Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2019","3844950.80","3279672.96","3457339.82","0.00","391.48",,"397.00","38","1","19.55","2","15.51","1",,,"311.42","1.00","89.92","1","106.62","1","1.17","1","-5.68","4","-1.71","2"
"03","Allegan Area Educational Service Agency","03060","Martin Public Schools","03","Allegan","LEA District","Elem thru High School","Rural: Distant","2019","6246832.24","6330785.44","1158353.64","0.00","610.20","307.28","135.00","2.6","2","-6.76","4","-1.2","4","19.7","4","37.23","3.00","18.54","2","19.01","2","0.99","4","-1.88","3","5.34","4"
"82","Wayne RESA","82924","Marvin L. Winans Academy of Performing Arts","82","Wayne","PSA District","Elem_Middle School","City: Large","2019","5495652.00","5334444.00","2200913.00","0.00","510.41",,"520.00","7.28","1","7.9","3","2.93","2",,,"93.33","1.00","40.05","1","41.26","1","1.03","2","-22.19","4","1153.94","4"
"74","St. Clair County RESA","74100","Marysville Public Schools","74","St. Clair","LEA District","Elem thru High School","Suburb: Small","2019","26103215.42","25510129.80","3710009.00","0.00","2762.06","175.01","631.00","2.3","2","19.03","2","2.86","2","24.13","4","30.93","3.00","14.21","3","14.82","3","1.02","2","-0.81","2","-1.42","2"
"58","Monroe ISD","58090","Mason Consolidated Schools (Monroe)","58","Monroe","LEA District","Elem thru High School","Rural: Fringe","2019","11332588.68","11059715.44","2116411.74","0.00","1043.04","184.86","100.67","2.38","2","14.8","2","2.41","2",,,"60.51","2.00","18.68","2","19.45","2","1.02","2","-3.98","4","1.12","3"
"53","West Shore Educational Service District","53010","Mason County Central Schools","53","Mason","LEA District","Elem thru High School","Rural: Distant","2019","13848547.37","13471455.03","1467540.58","0.00","1322.04","360.52","466.00","1.46","3","34.58","1","4.45","2","7.36","2","66.65","2.00","10.6","3","11.69","3","1.03","2","3.08","1","-11.87","1"
"53","West Shore Educational Service District","53020","Mason County Eastern Schools","53","Mason","LEA District","Elem thru High School","Rural: Distant","2019","4716703.04","4307850.08","1449499.29","0.00","438.87","302.80","139.00","4.52","1","39.29","1","10.36","1","8.49","2","107.65","1.00","30.73","1","34.34","1","1.09","1","-0.19","2","-5.19","1"
"33","Ingham ISD","33130","Mason Public Schools (Ingham)","33","Ingham","LEA District","Elem thru High School","Rural: Fringe","2019","33319949.13","33566234.55","4967576.86","0.00","3206.82","344.92","323.30","2.15","2","-4.72","4","-0.74","4","10.02","2","42.46","3.00","14.91","3","15.23","3","0.99","4","1.75","2","10.2","4"
"80","Van Buren ISD","80150","Mattawan Consolidated School","80","Van Buren","LEA District","Elem thru High School","Suburb: Midsize","2019","34422041.23","33630359.77","3725509.00","0.00","3759.52","429.12","532.83","1.66","3","26.98","1","2.3","2","15.23","4","37.23","3.00","10.82","3","11.15","3","1.02","2","-1.51","3","1.65","3"
"79","Tuscola ISD","79090","Mayville Community School District","79","Tuscola","LEA District","Elem thru High School","Rural: Distant","2019","6045185.75","5750595.08","944559.66","0.00","589.19","377.71","35.00","1.51","3","45.32","1","4.87","1","13.14","3","111.64","1.00","15.62","2","16.77","2","1.05","1","-0.82","2","-10.23","1"
"83","Wexford-Missaukee ISD","57030","McBain Rural Agricultural Schools","57","Missaukee","LEA District","Elem thru High School","Rural: Distant","2019","9954259.18","10092976.11","2181142.69","0.00","1025.25","85.66","268.29","3.5","1","-5.98","4","-1.39","4","4.95","1","45.36","3.00","21.91","2","21.83","2","0.99","4","-1.81","3","-2.38","2"
"82","Wayne RESA","82045","Melvindale-North Allen Park Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2019","34662894.42","36948300.44","11559237.96","0.00","3109.93","606.28","293.00","2.03","2","-16.51","4","-6.59","4","2.08","1","98.86","1.00","33.35","1","35.08","1","0.94","4","2.65","1","-5.39","1"
"74","St. Clair County RESA","74120","Memphis Community Schools","74","St. Clair","LEA District","Elem thru High School","Rural: Distant","2019","9082396.99","8837629.84","1616993.04","0.00","828.23","174.39","185.67","2.1","2","17.84","2","2.69","2","12.86","3","65.83","2.00","17.8","2","18.87","2","1.03","2","-4.16","4","7.95","4"
"75","St. Joseph County ISD","75060","Mendon Community School District","75","St. Joseph","LEA District","Elem thru High School","Rural: Distant","2019","5294911.12","5144655.22","623766.27","0.00","513.58","154.88","139.07","1.35","4","31.73","1","2.84","2","23.49","4","94.84","1.00","11.78","3","12.21","3","1.03","2","-4.57","4","-1.21","2"
"55","Menominee ISD","55100","Menominee Area Public Schools","55","Menominee","LEA District","Elem thru High School","Town: Distant","2019","13291106.85","12661816.42","1391697.30","0.00","1301.54","122.61","33.83","1.53","3","82.54","1","6.37","1","5","1","43.16","3.00","10.47","3","11.31","3","1.05","1","-4.94","4","-4.7","1"
"56","Midland County Educational Service Agency","56050","Meridian Public Schools","56","Midland","LEA District","Elem thru High School","Rural: Fringe","2019","14920326.00","14680594.61","2455707.85","0.00","1317.47","315.51","277.02","2.04","2","10.82","2","1.65","3","14.96","3","52.15","2.00","16.46","2","17.2","2","1.02","2","-0.62","2","-9.44","1"
"73","Saginaw ISD","73230","Merrill Community Schools","73","Saginaw","LEA District","Elem thru High School","Rural: Distant","2019","6169931.25","5921308.54","527140.04","0.00","578.24","268.45","97.00","1.32","4","89.27","1","5.93","1","35.22","4","48.85","3.00","8.54","4","9.21","4","1.04","1","-4.65","4","-11.03","1"
"50","Macomb ISD","50906","Merritt Academy","50","Macomb","PSA District","Elem thru High School","Rural: Fringe","2019","6238365.96","6177915.18","633347.08","0.00","671.01",,"671.32","1.55","3","10.55","2","8.49","1","6.11","2","31.47","3.00","10.15","3","11.24","3","1.01","3","4.6","1",,
"83","Wexford-Missaukee ISD","83070","Mesick Consolidated Schools","83","Wexford","LEA District","Elem thru High School","Rural: Remote","2019","6872985.76","6723474.00","1181171.25","0.00","646.71","172.31","25.00","2.57","2","14.49","2","2.83","2","1.56","1","52.82","2.00","17.19","2","18.32","2","1.02","2","3.42","1","4.3","4"
"82","Wayne RESA","82967","Metro Charter Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2019","6694199.00","6695128.00","11657.00","0.00","726.48",,"726.00","1.01","4","-7.38","4","-0.01","4",,,"0.64","4.00","0.17","4","0.17","4","1","3","0.74","2",,
"38","Jackson ISD","38120","Michigan Center School District","38","Jackson","LEA District","Elem thru High School","Suburb: Small","2019","14347553.82","14228397.44","2814057.10","0.00","1395.41","304.42","534.00","3.02","1","4.42","3","0.83","3","3.67","1","48.86","3.00","19.61","2","19.86","2","1.01","3","-1.9","3","13.78","4"
"50","Macomb ISD","63924","Michigan Mathematics and Science Academy","50","Macomb","PSA District","Elem thru High School","City: Midsize","2019","7470265.00","7372693.00","391898.00","0.00","808.82",,"816.00","1.33","4","33.15","1","1.31","3","1.76","1","9.46","4.00","5.25","4","5.44","4","1.01","3","48.23","1","6.4","4"
"21","Delta-Schoolcraft ISD","21135","Mid Peninsula School District","21","Delta","LEA District","Elem thru High School","Rural: Distant","2019","1844793.83","1814185.36","236245.12","0.00","171.69","84.00","49.00","1.3","4","14.88","2","3.01","2","11.86","3","140.79","1.00","12.81","3","13.52","3","1.02","2","10.17","1","0.01","3"
"56","Midland County Educational Service Agency","56902","Midland Academy of Advanced and Creative Studies","56","Midland","PSA District","Elem thru High School","City: Small","2019","1603691.00","1491648.00","251442.00","0.00","152.62",,"154.00","1.99","2","80.38","1","6.99","1",,,"56.40","2.00","15.68","2","16.86","2","1.08","1","-13.14","4","-3.15","2"
"56","Midland County Educational Service Agency","56010","Midland Public Schools","56","Midland","LEA District","Elem thru High School","City: Small","2019","83765104.00","78527099.71","22700043.65","0.00","7679.23","956.97","567.58","3.65","1","22.96","1","6.25","1","7.61","2","92.89","1.00","27.1","1","29.17","1","1.07","1","-0.17","2","1.88","3"
"33","Ingham ISD","33904","Mid-Michigan Leadership Academy","33","Ingham","PSA District","Elem_Middle School","City: Midsize","2019","2675565.00","2690812.00","606345.00","0.00","234.37",,"238.00","4.04","1","-2.45","4","-0.56","4",,,"31.30","3.00","22.66","2","22.65","2","0.99","4","-23.28","4",,
"81","Washtenaw ISD","81100","Milan Area Schools","81","Washtenaw","LEA District","Elem thru High School","Rural: Fringe","2019","26758486.05","26139751.67","5127157.40","0.00","2155.18","374.48","454.70","2.27","2","13.72","2","2.31","2","73.29","4","57.41","2.00","19.16","2","20.59","2","1.02","2","-1.37","3","-0.11","2"
"11","Berrien RESA","11904","Mildred C. Wells Preparatory Academy","11","Berrien","PSA District","Elem_Middle School","City: Small","2019","1911951.02","2123907.65","121621.75","0.00","194.91",,"195.00","1.27","4","-63.54","4","-11.09","4",,,"28.49","3.00","6.36","4","5.82","4","0.9","4","-0.7","2",,
"79","Tuscola ISD","79100","Millington Community Schools","79","Tuscola","LEA District","Elem thru High School","Rural: Distant","2019","12340789.54","12224998.59","2311073.17","0.00","1210.03","217.18","255.70","2","2","5.27","3","0.94","3","2.63","1","74.32","2.00","18.73","2","19.73","2","1.01","3","-2.93","3","0.02","3"
"72","C.O.O.R. ISD","68010","Mio-AuSable Schools","68","Oscoda","LEA District","Elem thru High School","Rural: Remote","2019","5844375.26","5678937.87","272780.30","0.00","524.52","83.43","43.00","1.36","4","153.59","1","2.84","2","4.48","1","25.10","4.00","4.67","4","4.84","4","1.03","2","-1.12","3","-6.76","1"
"61","Muskegon Area ISD","61060","Mona Shores Public School District","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2019","38515083.66","38203031.92","3596470.72","0.00","3871.72","430.72","914.42","1.49","3","9.5","2","0.81","3","12.81","3","41.93","3.00","9.34","3","9.51","4","1.01","3","0.29","2","-3.31","2"
"58","Monroe ISD","58010","Monroe Public Schools","58","Monroe","LEA District","Elem thru High School","Suburb: Small","2019","56360239.60","55344075.35","7762317.25","0.00","5251.71","1561.75","112.51","2","2","15.06","2","1.8","3","0.81","1","53.98","2.00","13.77","3","14.7","3","1.02","2","-2.68","3","-5.33","1"
"59","Montcalm Area ISD","59045","Montabella Community Schools","59","Montcalm","LEA District","Elem thru High School","Rural: Remote","2019","8238946.21","7975815.30","2421258.49","0.00","766.26","340.38","76.00","3.22","1","12.19","2","3.19","2","12.26","3","97.04","1.00","29.39","1","31.35","1","1.03","2","-2.09","3","4.17","4"
"61","Muskegon Area ISD","61180","Montague Area Public Schools","61","Muskegon","LEA District","Elem thru High School","Rural: Fringe","2019","15738634.45","15434271.14","1816993.16","0.00","1512.22","167.31","210.00","1.76","3","20.12","2","1.93","3","59.89","4","43.28","3.00","11.54","3","12.03","3","1.02","2","-2","3","0.95","3"
"25","Genesee ISD","25260","Montrose Community Schools","25","Genesee","LEA District","Elem thru High School","Rural: Fringe","2019","15205892.32","14848144.06","4293257.68","0.00","1476.14","197.90","300.00","3.48","1","9.09","2","2.49","2","12.29","3","81.37","2.00","28.23","1","29.68","1","1.02","2","2.81","1","-1.2","2"
"17","Eastern Upper Peninsula ISD","49070","Moran Township School District","49","Mackinac","LEA District","Elem_Middle School","Rural: Distant","2019","1864877.37","1733188.31","2543936.40","0.00","84.72","93.32","67.60","9.11","1","5.46","3","8.19","1",,,"573.81","1.00","136.41","1","155.28","1","1.08","1","-7.33","4","3.55","4"
"46","Lenawee ISD","46100","Morenci Area Schools","46","Lenawee","LEA District","Elem thru High School","Rural: Distant","2019","6863804.25","6650341.91","964414.31","0.00","644.06","174.13","54.00","2.02","2","28.43","1","3.11","2","14.13","3","30.27","3.00","14.05","3","14.81","3","1.03","2","-2.87","3","1.45","3"
"54","Mecosta-Osceola ISD","54040","Morley Stanwood Community Schools","54","Mecosta","LEA District","Elem thru High School","Rural: Distant","2019","12483438.24","12307900.49","2017773.15","0.00","1166.23","354.60","118.00","2.08","2","9.53","2","2.25","2","6.95","2","59.56","2.00","16.16","2","17.39","2","1.01","3","0.51","2","4.35","4"
"78","Shiawassee Regional ESD","78060","Morrice Area Schools","78","Shiawassee","LEA District","Elem thru High School","Rural: Fringe","2019","5359016.76","5422073.34","791021.04","0.00","512.16","228.68","135.92","1.75","3","-7.38","4","-1.18","4","14.82","3","50.28","3.00","14.76","3","14.74","3","0.99","4","-4.14","4","-3.4","2"
"50","Macomb ISD","50160","Mount Clemens Community School District","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2019","14441470.20","13489571.66","823727.95","0.00","1048.54","2154.75","125.00","1.47","3","742.68","1","6.59","1","48.16","4","15.87","4.00","5.7","4","6.24","4","1.07","1","-0.98","3","5.89","4"
"50","Macomb ISD","50908","Mt. Clemens Montessori Academy","50","Macomb","PSA District","Elementary","Suburb: Large","2019","5834730.00","6013052.00","1189307.00","0.00","325.28",,"326.00","6","1","-13.04","4","-3.02","4","1.09","1","50.55","3.00","20.38","2","47.93","1","0.97","4","-10.14","4",,
"25","Genesee ISD","25040","Mt. Morris Consolidated Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2019","21870341.51","21157747.95","3888298.18","0.00","1848.42","779.93","313.42","2.14","2","22.44","1","3.27","2",,,"53.00","2.00","17.78","2","18.62","2","1.03","2","-6.16","4","-6.39","1"
"29","Gratiot-Isabella RESD","37010","Mt. Pleasant City School District","37","Isabella","LEA District","Elem thru High School","Town: Distant","2019","41945613.69","42730094.16","6850559.22","0.00","3534.31","898.91","337.82","2.29","2","-10.27","4","-0.98","4","9.91","2","43.72","3.00","16.33","2","16.73","2","0.98","4","-2.08","3","3.85","4"
"52","Marquette-Alger RESA","02070","Munising Public Schools","02","Alger","LEA District","Elem thru High School","Town: Remote","2019","6950708.70","6910924.81","1100376.63","0.00","652.68","21.36","46.42","2.62","2","3.75","3","1.23","3","5.12","1","36.47","3.00","15.83","2","16.61","2","1.01","3","4.73","1","-1.86","2"
"61","Muskegon Area ISD","61010","Muskegon, Public Schools of the City of","61","Muskegon","LEA District","Elem thru High School","City: Small","2019","46253361.08","45796502.71","4008177.30","0.00","3592.72","2843.66","422.98","1.7","3","12.86","2","1.25","3","7.86","2","20.58","4.00","8.67","4","8.89","4","1.01","3","-4.42","4","3.65","4"
"52","Marquette-Alger RESA","52015","NICE Community School District","52","Marquette","LEA District","Elem thru High School","Rural: Fringe","2019","13862256.03","13575860.00","1089898.92","0.00","1190.09","139.77","240.76","1.2","4","35.64","1","2.07","2","5","1","77.30","2.00","7.86","4","8.37","4","1.02","2","-1.51","3","2.03","3"
"21","Delta-Schoolcraft ISD","55901","Nah Tah Wahsh Public School Academy","55","Menominee","PSA District","Elem thru High School","Rural: Remote","2019","3693475.00","3310502.00","791148.00","0.00","183.45",,"186.00","2.49","2","93.83","1","10.37","1",,,"82.43","1.00","21.42","2","23.9","2","1.12","1","0.27","2","-10.05","1"
"38","Jackson ISD","38130","Napoleon Community Schools","38","Jackson","LEA District","Elem thru High School","Rural: Fringe","2019","13019299.80","13153276.59","547710.75","0.00","1311.11","308.38","406.00","1.22","4","-19.65","4","-1.03","4","11.18","3","28.65","3.00","4.21","4","4.32","4","0.99","4","-0.4","2","-3.43","2"
"52","Marquette-Alger RESA","52090","Negaunee Public Schools","52","Marquette","LEA District","Elem thru High School","Town: Remote","2019","16817835.02","15761242.49","4078183.06","0.00","1581.70","168.91","184.29","4.79","1","34.97","1","7.72","1","2.74","1","48.79","3.00","24.25","1","27.39","1","1.07","1","3.2","1","-1.58","2"
"58","Monroe ISD","58901","New Bedford Academy","58","Monroe","PSA District","Elem_Middle School","Suburb: Large","2019","1430697.00","1433736.00","137453.00","0.00","105.86",,"105.00","1.8","3","-2.16","4","-0.21","4","35.66","4","35.35","3.00","9.61","3","15.31","3","1","3","3.11","1",,
"41","Kent ISD","41901","New Branches Charter Academy","41","Kent","PSA District","Elem_Middle School","City: Midsize","2019","3792160.80","3616938.91","717557.81","0.00","348.39",,"350.00","2.02","2","32.31","1","12.88","1","6.41","2","57.05","2.00","18.92","2","22.38","2","1.05","1","-4.58","4",,
"11","Berrien RESA","11200","New Buffalo Area Schools","11","Berrien","LEA District","Elem thru High School","Rural: Fringe","2019","16329748.61","15539362.11","4730508.31","0.00","536.66","22.98","89.00","4.68","1","20.06","2","17.62","1","2.92","1","122.24","1.00","28.97","1","36.65","1","1.05","1","-4.22","4","1.46","3"
"50","Macomb ISD","50170","New Haven Community Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2019","12842394.42","12665390.70","206146.60","0.00","1252.45","1332.28","110.80","1.07","4","607.38","1","1.38","3","65.85","4","33.14","3.00","1.61","4","1.67","4","1.01","3","2.55","1","-4.39","1"
"78","Shiawassee Regional ESD","78070","New Lothrop Area Public Schools","78","Shiawassee","LEA District","Elem thru High School","Rural: Fringe","2019","8572856.97","8387170.71","1143143.18","0.00","912.33","55.85","298.00","1.76","3","19.39","2","2.17","2","11.34","3","49.22","3.00","13.33","3","13.89","3","1.02","2","1.47","2","1.36","3"
"62","Newaygo County RESA","62070","Newaygo Public School District","62","Newaygo","LEA District","Elem thru High School","Town: Distant","2019","15804719.53","15841880.24","2013043.46","0.00","1561.50","316.08","267.00","2.11","2","-1.81","3","-0.24","4","13.92","3","34.89","3.00","12.74","3","12.89","3","1","3","-0.65","2","-2.76","2"
"11","Berrien RESA","11300","Niles Community Schools","11","Berrien","LEA District","Elem thru High School","City: Small","2019","40972717.16","41010735.32","4609284.96","0.00","3945.24","775.89","659.23","1.35","4","-0.82","3","1.54","3","5.05","1","86.12","1.00","11.25","3","11.66","3","1","3","0.28","2","0.61","3"
"30","Hillsdale ISD","30050","North Adams-Jerome Public Schools","30","Hillsdale","LEA District","Elem thru High School","Rural: Distant","2019","2966651.77","2961436.34","215635.30","0.00","279.36","274.91","120.00","1.24","4","2.48","3","0.24","3","3.79","1","73.98","2.00","7.27","4","7.47","4","1","3","9.15","1","-3.84","1"
"44","Lapeer ISD","44090","North Branch Area Schools","44","Lapeer","LEA District","Elem thru High School","Rural: Distant","2019","22630898.29","22260072.61","3122947.37","0.00","2355.64","214.24","570.63","1.67","3","13.47","2","6.61","1","20.79","4","64.35","2.00","13.8","3","15.2","3","1.02","2","0.88","2","-4.23","1"
"55","Menominee ISD","55115","North Central Area Schools","55","Menominee","LEA District","Elem thru High School","Rural: Remote","2019","3617154.63","3611457.41","262854.48","0.00","333.77","89.85","47.00","1.28","4","2.22","3","1.69","3","6.11","2","55.88","2.00","7.27","4","7.41","4","1","3","-9.05","4","-8.17","1"
"22","Dickinson-Iron ISD","22045","North Dickinson County Schools","22","Dickinson","LEA District","Elem thru High School","Rural: Remote","2019","2746305.59","2675667.60","348781.47","0.00","250.48","42.14","27.00","3.17","1","25.4","1","3.01","2","3.92","1","35.11","3.00","12.7","3","13.3","3","1.03","2","-0.22","2","5.49","4"
"32","Huron ISD","32080","North Huron School District","32","Huron","LEA District","Elem thru High School","Rural: Distant","2019","4769117.62","4693841.66","1573378.94","0.00","366.97","187.34","73.93","1.94","3","5.02","3","3.35","2","21.66","4","123.45","1.00","32.99","1","34.48","1","1.02","2","-11.5","4","3.47","4"
"61","Muskegon Area ISD","61230","North Muskegon Public Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2019","9973126.55","9930744.25","1096745.35","0.00","1037.91","88.78","397.43","1.47","3","4.02","3","0.68","3","19.37","4","62.43","2.00","11","3","11.13","3","1","3","-0.33","2","-0.01","2"
"73","Saginaw ISD","73910","North Saginaw Charter Academy","73","Saginaw","PSA District","Elem_Middle School","Suburb: Midsize","2019","6149469.00","6157086.00","49890.00","0.00","510.17",,"512.00","1.07","4","-13.25","4","-0.12","4",,,"2.92","4.00","0.81","4","0.81","4","1","3","-5.45","4",,
"52","Marquette-Alger RESA","52901","North Star Montessori Academy","52","Marquette","PSA District","Elem thru High School","Rural: Fringe","2019","2934526.89","2885665.00","409293.47","0.00","265.83",,"266.13","1.58","3","13.56","2","1.68","3","10.14","2","59.00","2.00","13.95","3","16.22","3","1.02","2","-8.99","4","-4.59","1"
"28","Northwest Education Services","45040","Northport Public School District","45","Leelanau","LEA District","Elem thru High School","Rural: Remote","2019","4589069.84","4451648.29","2678667.95","0.00","139.16","56.84","36.00","6.08","1","5.41","3","18.9","1",,,"249.69","1.00","58.37","1","73.06","1","1.03","2","-3.54","3","-1.05","2"
"25","Genesee ISD","25904","Northridge Academy","25","Genesee","PSA District","Elem_Middle School","Rural: Fringe","2019","2213743.78","2377514.10","192940.99","0.00","195.68",,"198.00","1.61","3","-45.91","4","-7.4","4","3.11","1","10.55","4.00","8.72","4","9.07","4","0.93","4","-21.24","4",,
"41","Kent ISD","41025","Northview Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2019","38854978.46","38969346.18","2971719.45","0.00","3303.64","266.40","1193.08","1.4","4","-3.71","4","-0.29","4","9.07","2","41.52","3.00","7.65","4","7.8","4","1","3","0.92","2","1.07","3"
"82","Wayne RESA","82390","Northville Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2019","78737192.88","76409329.19","25228596.65","0.00","7376.40","457.95","276.88","2.62","2","10.17","2","2.96","2","12.18","3","121.42","1.00","32.04","1","33.19","1","1.03","2","-1.41","3","3.48","4"
"15","Charlevoix-Emmet ISD","15902","Charlevoix Montessori Academy for the Arts","15","Charlevoix","PSA District","Elem thru High School","Town: Remote","2019","459490.32","573039.62","-51222.98","1.00","39.69",,"42.00","0.75","4","-182.19","4","-24.71","4","6.75","2","57.29","2.00","-11.15","4","-9.62","4","0.8","4","-14.81","4",,
"38","Jackson ISD","38140","Northwest Community Schools","38","Jackson","LEA District","Elem thru High School","Suburb: Small","2019","34650643.19","34571246.14","2803465.15","0.00","3542.54","684.08","933.00","1.53","3","2.91","3","2.19","2","8.28","2","26.46","4.00","8.09","4","8.37","4","1","3","2.97","1","-1.11","2"
"22","Dickinson-Iron ISD","22025","Norway-Vulcan Area Schools","22","Dickinson","LEA District","Elem thru High School","Rural: Fringe","2019","7002300.31","6734220.91","973384.22","0.00","682.36","140.33","39.60","2.06","2","38.01","1","4.38","2","10.09","2","44.72","3.00","13.9","3","14.9","3","1.04","1","-3.14","3","2.9","3"
"75","St. Joseph County ISD","75100","Nottawa Community School","75","St. Joseph","LEA District","Elem_Middle School","Rural: Distant","2019","1190998.48","1180844.81","329423.78","0.00","115.00","113.62","58.00","4.29","1","3.18","3","1.14","3",,,"75.30","2.00","27.66","1","28.01","1","1.01","3","-3.3","3","15.36","4"
"63","Oakland Schools","63100","Novi Community School District","63","Oakland","LEA District","Elem thru High School","City: Small","2019","79222360.67","78559345.22","12360334.52","0.00","6726.92","350.74","154.65","2.18","2","5.67","3","0.84","3","16.5","4","54.59","2.00","15.6","2","16.11","3","1.01","3","1.29","2","0.97","3"
"63","Oakland Schools","63250","Oak Park, School District of the City of","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2019","54308248.08","52278375.28","17820238.07","0.00","4376.95","1747.88","2644.00","1.32","4","12.86","2","3.74","2","3.64","1","101.43","1.00","32.81","1","35.62","1","1.04","1","-15.4","4","-2.08","2"
"39","Kalamazoo RESA","39903","Oakland Academy","39","Kalamazoo","PSA District","Elem_Middle School","City: Small","2019","1450214.10","1450214.10","0.00",,"168.30",,"165.00","1","4",,,"0.01","4",,,"3.06","4.00",,,,,"1","3","4.94","1",,
"82","Wayne RESA","63912","Oakland International Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2019","8244828.18","8520330.88","1752695.50","0.00","848.02",,"845.00","2.74","1","-13.58","4","0.5","3","1.65","1","52.19","2.00","21.26","2","22.86","2","0.97","4","-0.32","2",,
"61","Muskegon Area ISD","61065","Oakridge Public Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2019","20817570.58","20498148.42","2234856.29","0.00","2031.30","268.37","48.00","1.5","3","16.68","2","2.58","2","8.26","2","43.94","3.00","10.74","3","11.16","3","1.02","2","2.89","1","-5.24","1"
"17","Eastern Upper Peninsula ISD","17902","Ojibwe Charter School","17","Chippewa","PSA District","Elem thru High School","Rural: Distant","2019","1779330.45","1704085.49","743016.43","0.00","97.72",,"99.00","3.53","1","11.27","2","5.63","1","0.82","1","177.19","1.00","41.76","1","47.43","1","1.04","1","-7.9","4","-27.4","1"
"33","Ingham ISD","33170","Okemos Public Schools","33","Ingham","LEA District","Elem thru High School","Suburb: Large","2019","52177966.35","51389927.12","5518561.05","0.00","4527.71","229.67","600.00","1.8","3","16.66","2","1.56","3","17.12","4","34.88","3.00","10.58","3","11.28","3","1.02","2","1.57","2","-1.89","2"
"82","Wayne RESA","82956","Old Redford Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2019","16312273.00","16157540.00","3737421.00","0.00","1758.31",,"1778.98","2.35","2","4.32","3","0.95","3",,,"58.90","2.00","22.91","1","23.21","2","1.01","3","-10.87","4",,
"13","Calhoun Intermediate School District","23080","Olivet Community Schools","23","Eaton","LEA District","Elem thru High School","Rural: Distant","2019","13842478.57","13908051.47","2033577.79","0.00","1383.85","121.51","451.83","1.87","3","-3.12","4","-0.46","4","25.14","4","53.14","2.00","14.69","3","14.94","3","1","3","-5.04","4","-0.67","2"
"16","Cheb-Otsego-Presque Isle ESD","71050","Onaway Area Community School District","71","Presque Isle","LEA District","Elem thru High School","Rural: Remote","2019","6233489.29","6324515.42","638353.01","0.00","606.82","95.15","40.00","1.83","3","-12.48","4","-1.46","4","8.43","2","44.12","3.00","10.24","3","10.26","3","0.99","4","-0.68","2","-2.18","2"
