ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"25","Genesee ISD","25250","Linden Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2018","27021731.71","27449053.23","1919603.01","0.00","2791.66","785.33","339.50","1.39","4","-18.21","4","-1.58","4","8.38","2","24.14","4.00","7.1","4","7.26","4","0.98","4","-0.4","2","6.05","4"
"30","Hillsdale ISD","30040","Litchfield Community Schools","30","Hillsdale","LEA District","Elem thru High School","Rural: Distant","2018","3571935.22","3520091.07","228789.91","0.00","233.67","283.58","46.00","1.28","4","29.3","1","2.16","2",,,"49.26","2.00","6.41","4","6.74","4","1.01","2","2.25","1","-11.18","1"
"82","Wayne RESA","82095","Livonia Public Schools School District","82","Wayne","LEA District","Elem thru High School","City: Small","2018","165757254.07","159914552.09","22530219.08","0.00","14386.72","940.84","1052.88","1.76","3","35.01","1","4.31","1","10.19","2","63.28","2.00","13.59","3","14.71","3","1.04","1","-1.16","3","1.33","3"
"41","Kent ISD","41170","Lowell Area Schools","41","Kent","LEA District","Elem thru High School","Rural: Fringe","2018","39428888.46","38656684.94","5695613.42","0.00","3838.44","306.88","573.34","2.34","2","15.68","2","1.96","2","19.75","4","36.63","3.00","14.45","2","15.63","2","1.02","2","-0.69","3","-3.32","1"
"53","West Shore Educational Service District","53040","Ludington Area School District","53","Mason","LEA District","Elem thru High School","Town: Remote","2018","21044613.29","21134536.82","1518686.66","0.00","2153.81","280.04","235.80","1.79","3","-5.59","4","-0.43","4","8.64","2","40.61","3.00","7.22","4","7.22","4","1","3","0.3","2","1.36","3"
"17","Eastern Upper Peninsula ISD","49110","Mackinac Island Public Schools","49","Mackinac","LEA District","Elem thru High School","Rural: Distant","2018","1889542.76","1858444.13","1027492.86","0.00","65.42",,,"6.95","1","3.12","3","10.36","1","10.27","2","222.20","1.00","54.38","1","61.1","1","1.02","2","-10.68","4","2.95","3"
"16","Cheb-Otsego-Presque Isle ESD","16070","Mackinaw City Public Schools","24","Emmet","LEA District","Elem thru High School","Rural: Distant","2018","2652982.94","2287274.31","17731.27","0.00","144.22","33.66","35.00","1.08","4","105.1","1","13.88","1",,,"30.59","3.00","0.67","4","0.78","4","1.16","1","0.38","2","-6.97","1"
"50","Macomb ISD","50901","Macomb Academy","50","Macomb","PSA District","High School","Suburb: Large","2018","1552304.40","3109988.00","-1480570.09","1.00","137.70",,"137.70","0.18","4","-2019.99","4","-91.12","4","112.06","4","8.13","4.00","-95.38","4","-99.92","4","0.5","4","-13.23","4","-10.38","1"
"25","Genesee ISD","25911","Madison Academy","25","Genesee","PSA District","Elem thru High School","Rural: Fringe","2018","7198457.86","7277741.58","1622223.93","0.00","837.08",,"826.20","2.68","2","-4.66","4","13.2","1","14.12","3","47.90","2.00","22.54","1","26.12","1","0.99","4","1.51","2",,
"63","Oakland Schools","63140","Madison District Public Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2018","19190377.84","19165546.41","1047933.78","0.00","1778.39","961.29","1195.99","1.08","4","2.43","3","0.13","3","11.2","3","28.89","3.00","5.46","4","5.68","4","1","3","4.79","1","13.71","4"
"46","Lenawee ISD","46090","Madison School District (Lenawee)","46","Lenawee","LEA District","Elem thru High School","Town: Distant","2018","17223960.21","17076768.75","4453285.64","0.00","1625.45","292.67","906.10","3.6","1","3.42","3","0.85","3","0.88","1","61.71","2.00","25.86","1","26.96","1","1.01","2","2","1","-1.1","2"
"28","Northwest Education Services","05070","Mancelona Public Schools","05","Antrim","LEA District","Elem thru High School","Rural: Remote","2018","9982068.23","9820985.85","2043560.37","0.00","976.68","243.95","162.00","2.64","2","8.56","2","1.61","3","9.64","2","74.81","2.00","20.47","2","21.31","2","1.02","2","0.39","2","-2.83","1"
"81","Washtenaw ISD","81080","Manchester Community Schools","81","Washtenaw","LEA District","Elem thru High School","Rural: Distant","2018","10609655.99","10200646.47","1304691.87","0.00","987.11","137.08","123.00","1.56","3","45.66","1","3.86","2","33.23","4","71.83","2.00","12.3","3","12.92","3","1.04","1","-3.34","4","-3.54","1"
"51","Manistee ISD","51070","Manistee Area Public Schools","51","Manistee","LEA District","Elem thru High School","Town: Remote","2018","15432527.44","14554173.79","2896662.50","0.00","1463.36","224.56","178.35","1.46","3","43.52","1","11.88","1","10.17","2","79.46","1.00","18.77","2","21.88","2","1.06","1","-3.59","4","4.86","4"
"21","Delta-Schoolcraft ISD","77010","Manistique Area Schools","77","Schoolcraft","LEA District","Elem thru High School","Town: Remote","2018","8359048.02","8049831.81","1031518.44","0.00","839.50","115.55","49.23","1.63","3","42.81","1","5.51","1","7.89","2","109.50","1.00","12.34","3","13.73","3","1.04","1","0.51","2","-0.69","2"
"83","Wexford-Missaukee ISD","83060","Manton Consolidated Schools","83","Wexford","LEA District","Elem thru High School","Rural: Distant","2018","9292205.12","9273192.23","1541991.69","0.00","968.92","81.67","134.33","2.26","2","1.25","3","0.33","3","10.29","2","46.66","3.00","16.59","2","17.01","2","1","3","-2.41","3","-1.95","2"
"23","Eaton RESA","23065","Maple Valley Schools","23","Eaton","LEA District","Elem thru High School","Rural: Distant","2018","11258885.35","11812484.90","-75086.98","1.00","1062.93","220.97","76.00","0.97","4","-115.69","4","-4.92","4","11.65","3","11.74","4.00","-0.67","4","-0.69","4","0.95","4","4.22","1","-1.02","2"
"13","Calhoun Intermediate School District","13095","Mar Lee School District","13","Calhoun","LEA District","Elem_Middle School","Rural: Distant","2018","2889601.08","2793158.58","111489.36","0.00","285.73","129.06","172.51","1.11","4","640.95","1","3.35","2","5.51","1","94.29","1.00","3.86","4","4.01","4","1.03","1","-3.45","4","1.22","3"
"14","Heritage Southwest Intermediate School District","14050","Marcellus Community Schools","14","Cass","LEA District","Elem thru High School","Rural: Distant","2018","7202463.84","6984928.55","1561669.09","0.00","772.11","137.99","163.06","3.05","1","16.18","2","3.02","2","14.56","3","67.34","2.00","21.68","2","23.11","2","1.03","1","3.99","1","-2.43","2"
"83","Wexford-Missaukee ISD","67050","Marion Public Schools","67","Osceola","LEA District","Elem thru High School","Rural: Remote","2018","5258862.35","5142410.07","528690.23","0.00","505.45","151.41","74.22","1.4","4","28.25","1","2.21","2","11.08","3","81.82","1.00","10.05","3","10.42","3","1.02","2","-3.82","4","2.31","3"
"76","Sanilac ISD","76140","Marlette Community Schools","76","Sanilac","LEA District","Elem thru High School","Rural: Remote","2018","8359461.14","8308285.56","1341965.81","0.00","829.09","199.82","60.50","2.32","2","3.96","3","1.88","2","3.96","1","40.75","3.00","16.05","2","16.89","2","1.01","2","-5.84","4","-3.84","1"
"52","Marquette-Alger RESA","52170","Marquette Area Public Schools","52","Marquette","LEA District","Elem thru High School","Town: Remote","2018","33012344.67","32343451.06","7091689.41","0.00","3242.60","243.48","356.00","2.51","2","10.41","2","2.54","2","2","1","75.68","2.00","21.48","2","22.25","2","1.02","2","1.96","1","-3.46","1"
"13","Calhoun Intermediate School District","13903","Marshall Academy","13","Calhoun","PSA District","Elem thru High School","Rural: Fringe","2018","2448820.00","2382245.00","957082.00","0.00","273.40",,"275.00","5.24","1","7.48","3","2.72","2","19.86","4","103.41","1.00","39.08","1","51.74","1","1.03","1","-6.35","4",,
"13","Calhoun Intermediate School District","13110","Marshall Public Schools","13","Calhoun","LEA District","Elem thru High School","Town: Fringe","2018","32122299.11","31407255.30","4109055.20","0.00","2837.17","1461.70","440.05","1.61","3","21.07","2","2.23","2","13.1","3","63.70","2.00","12.79","3","14.03","3","1.02","2","-1.83","3","0.09","2"
"82","Wayne RESA","82910","Martin Luther King, Jr. Education Center Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2018","3983055.73","3623804.36","2892062.00","0.00","415.07",,"419.00","20.9","1","14.18","2","9.02","1",,,"227.96","1.00","72.61","1","80.56","1","1.1","1","0.66","2","2.64","3"
"03","Allegan Area Educational Service Agency","03060","Martin Public Schools","03","Allegan","LEA District","Elem thru High School","Rural: Distant","2018","6433791.23","6353901.52","1242306.84","0.00","621.90","294.80","125.00","2.82","1","6.87","3","3.57","2","17.72","4","50.10","2.00","19.31","2","21.93","2","1.01","2","5.2","1","5.41","4"
"82","Wayne RESA","82924","Marvin L. Winans Academy of Performing Arts","82","Wayne","PSA District","Elem_Middle School","City: Large","2018","6281689.00","5844006.00","2039707.00","0.00","655.98",,"672.00","4.01","1","27.32","1","6.97","1",,,"87.74","1.00","32.47","1","35.18","1","1.07","1","-3.43","4",,
"74","St. Clair County RESA","74100","Marysville Public Schools","74","St. Clair","LEA District","Elem thru High School","Suburb: Small","2018","25694071.00","25785885.00","3116923.00","0.00","2784.48","161.66","626.00","2.19","2","-2.86","3","-0.06","4","30.76","4","17.13","4.00","12.13","3","12.39","3","1","3","0.83","2","3.85","3"
"58","Monroe ISD","58090","Mason Consolidated Schools (Monroe)","58","Monroe","LEA District","Elem thru High School","Rural: Fringe","2018","11183837.52","11115469.20","1843538.50","0.00","1086.29","175.67","99.22","2.01","2","3.85","3","0.61","3",,,"62.50","2.00","16.48","2","17.03","2","1.01","2","-1.49","3","9.1","4"
"53","West Shore Educational Service District","53010","Mason County Central Schools","53","Mason","LEA District","Elem thru High School","Rural: Distant","2018","13109364.51","13003399.05","1090448.24","0.00","1282.49","355.01","431.00","1.33","4","10.76","2","2.63","2","7.86","2","64.61","2.00","8.32","4","9.11","3","1.01","2","0","2","-14.62","1"
"53","West Shore Educational Service District","53020","Mason County Eastern Schools","53","Mason","LEA District","Elem thru High School","Rural: Distant","2018","4608956.41","4459931.98","1040646.33","0.00","439.71","289.40","131.00","2.25","2","16.71","2","3.99","2","8.72","2","105.18","1.00","22.58","1","24.1","2","1.03","1","-4.19","4","0.06","2"
"33","Ingham ISD","33130","Mason Public Schools (Ingham)","33","Ingham","LEA District","Elem thru High School","Rural: Fringe","2018","32696827.87","31624686.39","5213862.28","0.00","3151.54","371.90","338.00","2.44","2","25.89","1","3.28","2","6.23","2","41.97","3.00","15.95","2","17.11","2","1.03","1","-0.1","2","-2.59","1"
"80","Van Buren ISD","80150","Mattawan Consolidated School","80","Van Buren","LEA District","Elem thru High School","Suburb: Midsize","2018","33990713.67","33883247.23","2933827.54","0.00","3816.99","426.31","507.84","1.52","3","3.8","3","0.32","3","12.83","3","30.44","3.00","8.63","3","8.7","4","1","3","0.57","2","-4.34","1"
"79","Tuscola ISD","79090","Mayville Community School District","79","Tuscola","LEA District","Elem thru High School","Rural: Distant","2018","6046070.71","5860799.92","649968.99","0.00","594.06","397.10","35.00","1.32","4","39.87","1","3.06","2","13.87","3","90.45","1.00","10.75","3","11.36","3","1.03","1","-2.57","3","8.25","4"
"83","Wexford-Missaukee ISD","57030","McBain Rural Agricultural Schools","57","Missaukee","LEA District","Elem thru High School","Rural: Distant","2018","9938736.83","10248935.53","2319859.62","0.00","1044.10","102.92","260.86","3.89","1","-11.79","4","-3.12","4","4.92","1","46.93","3.00","23.34","1","23.37","2","0.97","4","2.82","1","3.6","3"
"82","Wayne RESA","82045","Melvindale-North Allen Park Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2018","32604212.02","33715232.59","13844643.98","0.00","3029.76","582.22","324.00","2.33","2","-7.43","4","-3.4","4","2.12","1","135.02","1.00","42.46","1","43.04","1","0.97","4","4.3","1","12.24","4"
"74","St. Clair County RESA","74120","Memphis Community Schools","74","St. Clair","LEA District","Elem thru High School","Rural: Distant","2018","8861161.61","8711643.94","1372225.89","0.00","864.21","168.73","182.34","1.78","3","12.23","2","1.69","3","13.16","3","64.16","2.00","15.49","2","16.24","2","1.02","2","-0.12","2","-25.61","1"
"75","St. Joseph County ISD","75060","Mendon Community School District","75","St. Joseph","LEA District","Elem thru High School","Rural: Distant","2018","5329479.07","5479191.09","473510.37","0.00","538.19","144.60","155.79","1.32","4","-24.02","4","-2.81","4","17.25","4","78.77","1.00","8.88","3","8.7","4","0.97","4","-6.73","4","0.4","2"
"55","Menominee ISD","55100","Menominee Area Public Schools","55","Menominee","LEA District","Elem thru High School","Town: Distant","2018","13530780.41","12698927.35","762406.87","0.00","1369.24","126.55","35.50","1.24","4","1197.84","1","7.75","1","5.05","1","49.73","2.00","5.63","4","6.18","4","1.07","1","-1.45","3","-5.09","1"
"56","Midland County Educational Service Agency","56050","Meridian Public Schools","56","Midland","LEA District","Elem thru High School","Rural: Fringe","2018","14151656.76","14260572.98","2215976.47","0.00","1325.74","329.31","274.12","1.91","3","-4.68","4","-0.72","4","12.15","3","56.17","2.00","15.66","2","16.05","2","0.99","4","-1.41","3","0.71","2"
"73","Saginaw ISD","73230","Merrill Community Schools","73","Saginaw","LEA District","Elem thru High School","Rural: Distant","2018","6133970.47","6455525.85","278517.33","0.00","606.46","254.87","88.00","1.24","4","-53.59","4","-3.44","4","18.49","4","14.45","4.00","4.54","4","4.43","4","0.95","4","-2.42","3","-12.4","1"
"50","Macomb ISD","50906","Merritt Academy","50","Macomb","PSA District","Elem thru High School","Rural: Fringe","2018","5812594.56","5743123.76","572896.30","0.00","641.49",,"642.97","1.5","3","13.8","2","12.02","1","57.15","4","42.33","3.00","9.86","3","11.29","3","1.01","2","-1.49","3",,
"83","Wexford-Missaukee ISD","83070","Mesick Consolidated Schools","83","Wexford","LEA District","Elem thru High School","Rural: Remote","2018","6617352.45","6342658.46","1031659.49","0.00","625.35","161.79","30.00","2.29","2","36.29","1","4.15","2","10.16","2","49.82","2.00","15.59","2","16.99","2","1.04","1","4.49","1","-3.2","1"
"82","Wayne RESA","82967","Metro Charter Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2018","6504310.00","6493818.00","12586.00","0.00","721.15",,"724.00","1.01","4","501.05","1","0.17","3",,,"0.70","4.00","0.19","4","0.19","4","1","3","-3.54","4",,
"38","Jackson ISD","38120","Michigan Center School District","38","Jackson","LEA District","Elem thru High School","Suburb: Small","2018","14105121.19","13828369.85","2694900.72","0.00","1422.45","279.33","520.00","3.09","1","11.44","2","1.96","2","3.73","1","47.43","3.00","19.11","2","19.57","2","1.02","2","1.78","2","-10.24","1"
"50","Macomb ISD","63924","Michigan Mathematics and Science Academy","50","Macomb","PSA District","Elem thru High School","City: Midsize","2018","7463957.00","7619284.00","294326.00","0.00","545.64",,"573.00","1.3","4","-34.54","4","-2.08","4",,,"7.61","4.00","3.94","4","5.36","4","0.98","4","-10.8","4","-3.29","1"
"21","Delta-Schoolcraft ISD","21135","Mid Peninsula School District","21","Delta","LEA District","Elem thru High School","Rural: Distant","2018","1729874.52","1602902.02","205636.65","0.00","155.84","77.00","38.00","1.25","4","161.41","1","9.07","1","15.39","3","168.87","1.00","11.89","3","13.27","3","1.08","1","-7.29","4","-13","1"
"56","Midland County Educational Service Agency","56902","Midland Academy of Advanced and Creative Studies","56","Midland","PSA District","Elem thru High School","City: Small","2018","1603691.00","1492443.00","139399.00","0.00","175.71",,"174.00","1.55","3","395.18","1","6.94","1",,,"29.56","3.00","8.69","3","9.34","3","1.07","1","-0.5","3",,
"56","Midland County Educational Service Agency","56010","Midland Public Schools","56","Midland","LEA District","Elem thru High School","City: Small","2018","81887829.57","76667537.74","18462039.36","0.00","7691.95","1038.41","555.40","3.03","1","33.38","1","6.37","1","7.82","2","75.56","2.00","22.55","1","24.24","2","1.07","1","0.04","2","-0.75","2"
"33","Ingham ISD","33904","Mid-Michigan Leadership Academy","33","Ingham","PSA District","Elem_Middle School","City: Midsize","2018","3152103.18","3213707.07","621594.11","0.00","305.48",,"315.00","2.43","2","-9.02","4","-1.95","4",,,"52.05","2.00","19.72","2","20.03","2","0.98","4","-8.46","4",,
"81","Washtenaw ISD","81100","Milan Area Schools","81","Washtenaw","LEA District","Elem thru High School","Rural: Fringe","2018","26058956.77","24981063.16","4508423.02","0.00","2185.21","335.12","455.19","2.2","2","31.42","1","4.14","2","24.63","4","50.56","2.00","17.3","2","18.83","2","1.04","1","-0.17","2","7.8","4"
"11","Berrien RESA","11904","Mildred C. Wells Preparatory Academy","11","Berrien","PSA District","Elem_Middle School","City: Small","2018","1883959.15","2029846.48","333578.38","0.00","196.28",,"196.00","2.19","2","-30.43","4","-7.74","4",,,"16.73","4.00","17.71","2","16.93","2","0.93","4","4.57","1",,
"79","Tuscola ISD","79100","Millington Community Schools","79","Tuscola","LEA District","Elem thru High School","Rural: Distant","2018","12113190.11","12318492.64","2195282.22","0.00","1246.53","217.09","247.06","1.8","3","-8.55","4","-1.57","4","7.29","2","69.72","2.00","18.12","2","18.49","2","0.98","4","-0.21","2","2.83","3"
"72","C.O.O.R. ISD","68010","Mio-AuSable Schools","68","Oscoda","LEA District","Elem thru High School","Rural: Remote","2018","5374370.61","5786555.80","107565.91","0.00","530.44","76.00","35.00","1.12","4","-79.3","4","-7.67","4","4.85","1","24.18","4.00","2","4","1.92","4","0.93","4","2.3","1","1.92","3"
"61","Muskegon Area ISD","61060","Mona Shores Public School District","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2018","37623198.22","37017619.98","3284418.98","0.00","3860.64","386.34","854.80","1.46","3","22.61","2","1.8","2","12.76","3","37.52","3.00","8.73","3","8.96","4","1.02","2","0.37","2","-2.27","2"
"58","Monroe ISD","58010","Monroe Public Schools","58","Monroe","LEA District","Elem thru High School","Suburb: Small","2018","56741238.07","55611852.11","6746153.00","0.00","5396.21","1522.41","126.35","1.86","3","20.11","2","1.99","2","0.81","1","48.33","2.00","11.89","3","12.7","3","1.02","2","-1.39","3","0.46","2"
"59","Montcalm Area ISD","59045","Montabella Community Schools","59","Montcalm","LEA District","Elem thru High School","Rural: Remote","2018","7923949.76","7789078.77","2158127.58","0.00","782.59","335.08","81.00","3.36","1","6.67","3","1.7","3","12.75","3","81.79","1.00","27.24","1","28.8","1","1.02","2","-0.49","3","7.11","4"
"61","Muskegon Area ISD","61180","Montague Area Public Schools","61","Muskegon","LEA District","Elem thru High School","Rural: Fringe","2018","15658380.91","15036904.26","1512629.85","0.00","1543.07","179.53","216.67","1.59","3","69.74","1","3.97","2","31.4","4","33.58","3.00","9.66","3","10.51","3","1.04","1","2.4","1","3.61","3"
"25","Genesee ISD","25260","Montrose Community Schools","25","Genesee","LEA District","Elem thru High School","Rural: Fringe","2018","14423408.82","13872131.65","3935509.42","0.00","1435.84","183.55","267.00","2.62","2","16.29","2","3.97","2","13.05","3","96.93","1.00","27.29","1","28.92","1","1.04","1","0.06","2","6.83","4"
"17","Eastern Upper Peninsula ISD","49070","Moran Township School District","49","Mackinac","LEA District","Elem_Middle School","Rural: Distant","2018","1805641.24","1599054.66","2412248.00","0.00","91.42","87.32","65.12","13.2","1","9.37","2","12.6","1",,,"578.59","1.00","133.6","1","153.33","1","1.13","1","1.88","2","5.6","4"
"46","Lenawee ISD","46100","Morenci Area Schools","46","Lenawee","LEA District","Elem thru High School","Rural: Distant","2018","6757801.12","6690537.56","750953.97","0.00","663.09","141.91","62.85","1.89","3","9.84","2","1","3","15.32","3","10.15","4.00","11.11","3","11.45","3","1.01","2","0.96","2","0.52","2"
"54","Mecosta-Osceola ISD","54040","Morley Stanwood Community Schools","54","Mecosta","LEA District","Elem thru High School","Rural: Distant","2018","11840395.99","11803633.03","1842235.90","0.00","1160.27","367.85","111.50","2.29","2","2.04","3","1.19","3","7.59","2","43.51","3.00","15.56","2","16.12","2","1","3","-2.24","3","-6.12","1"
"78","Shiawassee Regional ESD","78060","Morrice Area Schools","78","Shiawassee","LEA District","Elem thru High School","Rural: Fringe","2018","5302132.10","5252902.32","854077.96","0.00","534.29","229.34","146.05","1.68","3","6.12","3","0.93","3","13.73","3","72.52","2.00","16.11","2","16.47","2","1.01","2","3.03","1","14.91","4"
"50","Macomb ISD","50160","Mount Clemens Community School District","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2018","13943227.03","13363324.38","-128170.59","10.00","1058.95","2141.77","102.67","0.97","4","81.9","1","4.16","2","33.19","4","41.95","3.00","-0.92","4","-0.98","4","1.04","1","-3.08","3","8.82","4"
"50","Macomb ISD","50908","Mt. Clemens Montessori Academy","50","Macomb","PSA District","Elementary","Suburb: Large","2018","3194562.00","2973467.00","1367626.00","0.00","361.99",,"363.00","7.16","1","19.28","2","6.97","1",,,"118.44","1.00","42.81","1","52.64","1","1.07","1","3.61","1",,
"25","Genesee ISD","25040","Mt. Morris Consolidated Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2018","21505762.69","21850026.35","3175704.62","0.00","1969.76","672.32","307.50","1.92","2","-9.78","4","-1.59","4",,,"45.87","3.00","14.77","2","14.65","3","0.98","4","-4","4","5.3","4"
"29","Gratiot-Isabella RESD","37010","Mt. Pleasant City School District","37","Isabella","LEA District","Elem thru High School","Town: Distant","2018","41704346.19","42108380.68","7635039.69","0.00","3609.24","827.40","371.54","2.48","2","-5.03","4","-0.26","4","12.32","3","49.86","2.00","18.31","2","18.82","2","0.99","4","-0.96","3","3.82","3"
"52","Marquette-Alger RESA","02070","Munising Public Schools","02","Alger","LEA District","Elem thru High School","Town: Remote","2018","6965451.37","6884163.07","1060592.74","0.00","623.22","32.12","42.00","2.66","2","8.3","2","1.37","3","1.12","1","36.04","3.00","15.23","2","15.84","2","1.01","2","-4.31","4","5.06","4"
"61","Muskegon Area ISD","61010","Muskegon, Public Schools of the City of","61","Muskegon","LEA District","Elem thru High School","City: Small","2018","46076941.34","45685342.01","3551319.92","0.00","3759.00","2669.09","380.68","1.54","3","12.39","2","1.11","3","7.93","2","9.20","4.00","7.71","4","7.86","4","1.01","2","-9.53","4","-0.11","2"
"52","Marquette-Alger RESA","52015","NICE Community School District","52","Marquette","LEA District","Elem thru High School","Rural: Fringe","2018","13479154.94","13327719.96","803502.89","0.00","1208.34","126.71","251.00","1.16","4","23.22","2","1.12","3","5.04","1","72.00","2.00","5.96","4","6.26","4","1.01","2","0.65","2","2.09","3"
"21","Delta-Schoolcraft ISD","55901","Nah Tah Wahsh Public School Academy","55","Menominee","PSA District","Elem thru High School","Rural: Remote","2018","3670384.00","3445641.00","408175.00","0.00","182.96",,"187.00","1.96","2","122.52","1","6.12","1",,,"38.41","3.00","11.12","3","11.85","3","1.07","1","7.74","1","1.81","3"
"38","Jackson ISD","38130","Napoleon Community Schools","38","Jackson","LEA District","Elem thru High School","Rural: Fringe","2018","12884873.46","13034038.33","681688.00","0.00","1316.35","319.90","407.00","1.32","4","-17.95","4","-1.16","4","10.77","3","22.98","4.00","5.29","4","5.31","4","0.99","4","-0.32","2","4.69","4"
"52","Marquette-Alger RESA","52090","Negaunee Public Schools","52","Marquette","LEA District","Elem thru High School","Town: Remote","2018","15521128.87","14858324.31","3021590.52","0.00","1532.66","156.14","183.59","2.99","1","28.1","1","5.64","1","2.73","1","42.86","3.00","19.47","2","21.17","2","1.04","1","-1.57","3","1.67","3"
"58","Monroe ISD","58901","New Bedford Academy","58","Monroe","PSA District","Elem_Middle School","Suburb: Large","2018","891350.00","950109.00","140492.00","0.00","102.67",,"103.00","3.11","1","-29.49","4","-6.59","4","22.14","4","12.81","4.00","15.76","2","19.11","2","0.94","4","-5.15","4",,
"41","Kent ISD","41901","New Branches Charter Academy","41","Kent","PSA District","Elem_Middle School","City: Midsize","2018","3457838.55","3363557.78","542335.92","0.00","365.11",,"368.00","2.07","2","21.04","2","11.07","1","6.85","2","33.55","3.00","15.68","2","18.58","2","1.03","1","36.67","1",,
"11","Berrien RESA","11200","New Buffalo Area Schools","11","Berrien","LEA District","Elem thru High School","Rural: Fringe","2018","15775587.72","15555790.88","3940121.81","0.00","560.28","27.50","92.50","4.54","1","5.91","3","17.14","1","9.77","2","99.16","1.00","24.98","1","31.65","1","1.01","2","-2.49","3","9.38","4"
"50","Macomb ISD","50170","New Haven Community Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2018","12550177.55","12543440.66","29142.28","0.00","1221.31","1302.42","88.57","1.01","4","30.09","1","0.22","3","59.81","4","29.28","3.00","0.23","4","0.24","4","1","3","-3.82","4","7.78","4"
"78","Shiawassee Regional ESD","78070","New Lothrop Area Public Schools","78","Shiawassee","LEA District","Elem thru High School","Rural: Fringe","2018","8104021.61","8160891.04","957456.92","0.00","899.13","64.57","293.00","1.62","3","-5.61","4","-0.7","4","12.04","3","47.26","3.00","11.81","3","11.93","3","0.99","4","-0.1","2","5.32","4"
"62","Newaygo County RESA","62070","Newaygo Public School District","62","Newaygo","LEA District","Elem thru High School","Town: Distant","2018","15893971.71","15939650.95","2050204.17","0.00","1571.67","310.85","259.00","2.18","2","-2.18","3","-0.29","4","13.81","3","35.05","3.00","12.9","3","13.19","3","1","3","-1.49","3","-10.37","1"
"11","Berrien RESA","11300","Niles Community Schools","11","Berrien","LEA District","Elem thru High School","City: Small","2018","41756294.94","40962972.39","4647303.43","0.00","3934.42","762.41","1174.77","1.54","3","20.58","2","2.62","2","4.87","1","46.05","3.00","11.13","3","11.6","3","1.02","2","-0.69","3","13.61","4"
"30","Hillsdale ISD","30050","North Adams-Jerome Public Schools","30","Hillsdale","LEA District","Elem thru High School","Rural: Distant","2018","2829418.92","2881266.08","210419.87","0.00","255.94","295.01","112.00","1.33","4","-19.77","4","-1.83","4","4.06","1","50.80","2.00","7.44","4","7.38","4","0.98","4","-0.52","3","6.12","4"
"44","Lapeer ISD","44090","North Branch Area Schools","44","Lapeer","LEA District","Elem thru High School","Rural: Distant","2018","21887623.05","21529032.05","2752121.69","0.00","2335.12","189.58","542.94","1.6","3","14.98","2","4.17","2","15.14","3","62.14","2.00","12.57","3","13.49","3","1.02","2","-0.04","2","-3.65","1"
"55","Menominee ISD","55115","North Central Area Schools","55","Menominee","LEA District","Elem thru High School","Rural: Remote","2018","3565498.61","3676564.10","257157.26","0.00","367.00","107.55","55.45","1.34","4","-30.16","4","-1.81","4","6.27","2","51.38","2.00","7.21","4","7.15","4","0.97","4","1.57","2","9.96","4"
"22","Dickinson-Iron ISD","22045","North Dickinson County Schools","22","Dickinson","LEA District","Elem thru High School","Rural: Remote","2018","2702438.58","2641852.30","278143.48","0.00","251.03","45.17","27.00","2.74","2","27.85","1","2.8","2","3.64","1","28.11","3.00","10.29","3","10.61","3","1.02","2","-10.06","4","-4.78","1"
"32","Huron ISD","32080","North Huron School District","32","Huron","LEA District","Elem thru High School","Rural: Distant","2018","4715454.03","4989784.82","1498102.98","0.00","414.65","159.67","60.46","2.99","1","-15.48","4","-4.95","4","17.28","4","114.60","1.00","31.77","1","30.62","1","0.95","4","-6.35","4","-3.08","1"
"61","Muskegon Area ISD","61230","North Muskegon Public Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2018","9736498.38","9607312.52","1054363.05","0.00","1041.39","94.13","388.33","1.5","3","13.96","2","1.33","3","22.91","4","50.63","2.00","10.83","3","11.04","3","1.01","2","0.74","2","-1.11","2"
"73","Saginaw ISD","73910","North Saginaw Charter Academy","73","Saginaw","PSA District","Elem_Middle School","Suburb: Midsize","2018","5841285.00","5841034.00","57507.00","0.00","539.58",,"543.92","1.07","4","0.44","3","0","4",,,"3.54","4.00","0.98","4","0.98","4","1","3","3.13","1",,
