ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"52","Marquette-Alger RESA","02070","Munising Public Schools","02","Alger","LEA District","Elem thru High School","Town: Remote","2016","6783021.86","6804140.96","947971.60","0.00","675.53","36.33","48.00","2.16","2","-2.18","3","0.37","3","9.06","2","34.51","3.00","13.98","2","14.39","2","1","3","3.02","1","-0.7","2"
"61","Muskegon Area ISD","61010","Muskegon, Public Schools of the City of","61","Muskegon","LEA District","Elem thru High School","City: Small","2016","49465535.94","49200753.22","1983550.50","0.00","4140.31","2267.42","518.24","1.18","4","15.41","2","0.78","3","7.44","2","27.55","3.00","4.01","4","4.26","4","1.01","2","-4.4","4","-8.56","1"
"61","Muskegon Area ISD","61020","Muskegon Heights School District","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2016","1401503.83","1629890.93","-2007918.00","10.00",,"1867.00",,"0.46","4","-12.83","4","-3.3","4","96.4","4","344.82","1.00","-143.27","4","-213.34","4","0.86","4",,,"3.74","3"
"52","Marquette-Alger RESA","52015","NICE Community School District","52","Marquette","LEA District","Elem thru High School","Rural: Fringe","2016","11808305.83","11868043.08","845806.08","0.00","1154.05","133.65","207.00","1.2","4","-6.6","4","-0.51","4","5.75","1","79.56","1.00","7.16","3","7.27","3","0.99","4","-1.54","3","2.62","3"
"21","Delta-Schoolcraft ISD","55901","Nah Tah Wahsh Public School Academy","55","Menominee","PSA District","Elem thru High School","Rural: Remote","2016","3511857.00","3440566.00","288602.00","0.00","177.81",,"180.00","1.69","3","32.81","2","2.6","2",,,"19.60","4.00","8.22","3","8.44","3","1.02","2","8.88","1","5.22","3"
"38","Jackson ISD","38130","Napoleon Community Schools","38","Jackson","LEA District","Elem thru High School","Rural: Fringe","2016","12300663.99","12046970.17","1165326.55","0.00","1360.59","289.00","373.00","1.45","3","27.83","2","2.06","2","11.51","3","51.62","2.00","9.47","3","9.81","3","1.02","2","-2.68","3","-4.45","1"
"82","Wayne RESA","82905","Nataki Talibah Schoolhouse of Detroit","82","Wayne","PSA District","Elem_Middle School","City: Large","2016","1514990.06","1587247.68","120778.27","0.00","147.53",,"142.00","1.48","3","-37.43","4","1.32","3","0.52","1","19.49","4.00","7.97","3","8.1","3","0.95","4","-21.15","4",,
"52","Marquette-Alger RESA","52090","Negaunee Public Schools","52","Marquette","LEA District","Elem thru High School","Town: Remote","2016","14583172.48","14610996.05","2301930.64","0.00","1553.64","139.87","213.74","2.88","1","-1.19","3","1.2","3","27.94","4","21.78","4.00","15.78","2","16.3","2","1","3","1.68","2","0.28","2"
"58","Monroe ISD","58901","New Bedford Academy","58","Monroe","PSA District","Elem_Middle School","Suburb: Large","2016","1013377.00","972962.00","296489.00","0.00","123.55",,"121.00","13.1","1","15.78","2","3.99","2","19.48","4","45.40","3.00","29.26","1","38.79","1","1.04","1","3.89","1",,
"81","Washtenaw ISD","82962","New Beginnings Academy","81","Washtenaw","PSA District","Elem_Middle School","Suburb: Large","2016","1169914.00","1347143.00","162260.00","0.00","111.79",,"115.00","2.69","1","-52.2","4","2.87","2","18.19","3","8.99","4.00","13.87","2","14.36","2","0.87","4","-14.42","4",,
"41","Kent ISD","41901","New Branches Charter Academy","41","Kent","PSA District","Elem_Middle School","City: Midsize","2016","3081728.57","2868743.23","468175.09","0.00","292.90",,"292.00","2.11","2","83.46","1","15.33","1","7.63","2","16.04","4.00","15.19","2","18.72","2","1.07","1","-17.82","4",,
"11","Berrien RESA","11200","New Buffalo Area Schools","11","Berrien","LEA District","Elem thru High School","Rural: Fringe","2016","14353273.35","14305778.01","3419745.27","0.00","591.26","36.34","109.00","4.2","1","1.41","3","17.66","1","10.83","2","99.08","1.00","23.83","1","30.12","1","1","3","4.56","1","-2.84","1"
"50","Macomb ISD","50170","New Haven Community Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2016","12508412.76","12277266.53","-65099.31","12.00","1273.65","1261.24","91.70","0.98","4","78.03","1","1.86","2","85.73","4","30.47","3.00","-0.52","4","-0.55","4","1.02","2","-0.51","2","0.17","2"
"78","Shiawassee Regional ESD","78070","New Lothrop Area Public Schools","78","Shiawassee","LEA District","Elem thru High School","Rural: Fringe","2016","7930671.05","7853096.74","1137886.55","0.00","930.77","46.00","284.00","2.23","2","7.32","3","0.98","3","12.18","3","27.46","3.00","14.35","2","14.71","2","1.01","2","2.09","2","10.07","4"
"62","Newaygo County RESA","62070","Newaygo Public School District","62","Newaygo","LEA District","Elem thru High School","Town: Distant","2016","14777521.31","14682482.43","2212981.33","0.00","1610.77","286.38","266.00","2.31","2","4.49","3","0.64","3","12.86","3","41.50","3.00","14.98","2","15.31","2","1.01","2","-0.36","2","9.07","4"
"11","Berrien RESA","11300","Niles Community Schools","11","Berrien","LEA District","Elem thru High School","City: Small","2016","37803886.47","38187833.16","3097775.31","0.00","3865.30","740.32","502.80","1.47","3","-11.03","4","-0.88","4","3.22","1","26.68","3.00","8.19","3","8.28","3","0.99","4","-0.49","2","6.56","4"
"30","Hillsdale ISD","30050","North Adams-Jerome Public Schools","30","Hillsdale","LEA District","Elem thru High School","Rural: Distant","2016","2843672.36","2789256.99","9358.21","0.00","299.46","270.41","101.43","1.01","4","120.77","1","1.91","2","4.46","1","44.46","3.00","0.33","4","0.34","4","1.02","2","-7.73","4","7.97","4"
"44","Lapeer ISD","44090","North Branch Area Schools","44","Lapeer","LEA District","Elem thru High School","Rural: Distant","2016","20831243.69","20348100.28","1826817.50","0.00","2382.36","188.30","490.66","1.38","3","35.96","1","2.32","2","15.24","3","50.46","2.00","8.77","3","9.09","3","1.02","2","-0.56","3","-3.17","1"
"55","Menominee ISD","55115","North Central Area Schools","55","Menominee","LEA District","Elem thru High School","Rural: Remote","2016","3626025.14","3689238.41","396042.25","0.00","366.25","98.14","52.00","1.42","3","-13.76","4","0.07","3","6.1","1","69.25","2.00","10.92","3","11.06","3","0.98","4","0.23","2","-4.29","1"
"22","Dickinson-Iron ISD","22045","North Dickinson County Schools","22","Dickinson","LEA District","Elem thru High School","Rural: Remote","2016","2587230.13","2574984.75","135481.11","0.00","275.65","32.74","29.00","1.4","3","9.94","2","0.6","3",,,"31.90","3.00","5.24","4","5.29","4","1","3","-2.99","3","3.92","3"
"32","Huron ISD","32080","North Huron School District","32","Huron","LEA District","Elem thru High School","Rural: Distant","2016","4864985.76","4728584.43","1735927.62","0.00","454.91","151.30","56.00","2.86","1","8.53","2","2.8","2","16.92","3","132.81","1.00","35.68","1","37.22","1","1.03","2","-3.29","3","0.87","2"
"61","Muskegon Area ISD","61230","North Muskegon Public Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2016","9040937.77","9085312.88","1046763.91","0.00","1039.98","78.48","367.43","1.88","2","-4.07","4","-0.49","4","67.95","4","23.22","3.00","11.58","3","11.64","3","1","3","2.82","1","-4.44","1"
"73","Saginaw ISD","73910","North Saginaw Charter Academy","73","Saginaw","PSA District","Elem_Middle School","Suburb: Midsize","2016","5629825.00","5631603.00","65818.00","0.00","555.43",,"556.00","1.08","4","-2.63","3","-0.03","4",,,"4.23","4.00","1.17","4","1.17","4","1","3","2.99","1",,
"52","Marquette-Alger RESA","52901","North Star Montessori Academy","52","Marquette","PSA District","Elem thru High School","Rural: Fringe","2016","2714267.35","2648173.74","73694.40","0.00","271.69",,"270.18","1.11","4","869.56","1","2.95","2","10.97","2","33.66","3.00","2.72","4","3.16","4","1.02","2","-3.38","4","-0.28","2"
"28","Northwest Education Services","45040","Northport Public School District","45","Leelanau","LEA District","Elem thru High School","Rural: Remote","2016","4230616.67","4033965.64","1675427.54","0.00","159.00","36.94","38.00","4.21","1","13.3","2","6.72","1","0","1","189.84","1.00","39.6","1","43.17","1","1.05","1","-8.65","4","-1.4","1"
"25","Genesee ISD","25904","Northridge Academy","25","Genesee","PSA District","Elem_Middle School","Rural: Fringe","2016","3367123.72","3347062.18","1330279.58","0.00","357.91",,"358.00","4.21","1","1.53","3","0.6","3",,,"101.18","1.00","39.51","1","40.7","1","1.01","2","-8.94","4",,
"41","Kent ISD","41025","Northview Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2016","36651547.45","36687234.69","4103130.25","0.00","3374.76","285.70","1171.50","1.61","3","-0.86","3","-0.1","4","9.14","2","48.35","2.00","11.19","3","11.48","3","1","3","-1.44","3","-0.35","2"
"82","Wayne RESA","82390","Northville Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2016","72289254.69","71580997.76","18621450.35","0.00","7481.39","407.31","293.83","2.95","1","3.95","3","0.98","3","12.82","3","75.60","2.00","25.76","1","26.17","1","1.01","2","1.71","2","8.56","4"
"15","Charlevoix-Emmet ISD","15902","Charlevoix Montessori Academy for the Arts","15","Charlevoix","PSA District","Elem thru High School","Town: Remote","2016","946706.69","879973.34","82428.35","0.00","60.89",,"59.07","2.93","1","425.21","1","7.05","1","43.71","4","9.76","4.00","8.71","3","17.71","2","1.08","1","-16.38","4",,
"38","Jackson ISD","38140","Northwest Community Schools","38","Jackson","LEA District","Elem thru High School","Suburb: Small","2016","28125233.28","28517078.39","1574377.02","0.00","3062.24","690.83","497.00","1.28","3","-19.93","4","0.16","3","9.68","2","30.61","3.00","5.6","4","5.69","4","0.99","4","4.7","1","1.32","2"
"22","Dickinson-Iron ISD","22025","Norway-Vulcan Area Schools","22","Dickinson","LEA District","Elem thru High School","Rural: Fringe","2016","6516285.83","6576234.42","344104.24","0.00","729.37","114.24","38.50","1.36","3","-14.84","4","-0.92","4","10.69","2","18.81","4.00","5.28","4","5.35","4","0.99","4","1.09","2","2.47","3"
"75","St. Joseph County ISD","75100","Nottawa Community School","75","St. Joseph","LEA District","Elem_Middle School","Rural: Distant","2016","1269315.52","1255656.73","272032.45","0.00","131.59","100.77","58.00","1.91","2","5.29","3","1.08","3",,,"110.16","1.00","21.43","1","21.69","2","1.01","2","-5.33","4","6.74","4"
"63","Oakland Schools","63100","Novi Community School District","63","Oakland","LEA District","Elem thru High School","City: Small","2016","73362205.54","71095067.89","9232428.15","0.00","6511.74","327.04","120.17","1.91","2","32.55","2","3.09","2","31.89","4","52.36","2.00","12.58","2","13.29","2","1.03","2","0.99","2","-0.6","2"
"63","Oakland Schools","63250","Oak Park, School District of the City of","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2016","49446087.05","45739529.13","11433631.27","0.00","4815.71","1624.48","2759.50","1.32","3","47.97","1","7.5","1","6.7","1","96.52","1.00","23.12","1","25.77","1","1.08","1","4.94","1","2.2","3"
"39","Kalamazoo RESA","39903","Oakland Academy","39","Kalamazoo","PSA District","Elem_Middle School","City: Small","2016","1566556.44","1566555.68","0.00",,"185.50",,"176.02","1","4",,,"0.33","3",,,"0.68","4.00",,,,,"1","3","-15.65","4",,
"82","Wayne RESA","63912","Oakland International Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2016","6688041.24","6346039.85","2149560.91","0.00","735.41",,"735.00","3.27","1","18.92","2","9.63","1","1.59","1","106.96","1.00","32.14","1","36.13","1","1.05","1","8.67","1",,
"61","Muskegon Area ISD","61065","Oakridge Public Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2016","18962015.50","18465533.82","2042085.94","0.00","2053.38","184.17","31.00","1.81","2","32.12","2","2.68","2","9.49","2","19.51","4.00","10.77","3","11.26","3","1.03","2","2.06","2","1.19","2"
"17","Eastern Upper Peninsula ISD","17902","Ojibwe Charter School","17","Chippewa","PSA District","Elem thru High School","Rural: Distant","2016","1407568.40","1335335.09","497789.00","0.00","99.31",,"96.00","4.01","1","16.97","2","5.91","1","0.98","1","131.70","1.00","35.37","1","38.88","1","1.05","1","2.57","1",,
"33","Ingham ISD","33170","Okemos Public Schools","33","Ingham","LEA District","Elem thru High School","Suburb: Large","2016","43884674.50","43850575.24","3495217.25","0.00","4199.83","203.24","605.67","1.41","3","0.99","3","0.08","3","18.07","3","47.13","2.00","7.96","3","7.99","3","1","3","2.38","2","0.92","2"
"82","Wayne RESA","82956","Old Redford Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2016","16003032.86","16172130.23","2470846.43","0.00","1812.36",,"1814.98","2","2","-6.41","4","-1.06","4",,,"18.22","4.00","15.44","2","15.4","2","0.99","4","0.18","2",,
"13","Calhoun Intermediate School District","23080","Olivet Community Schools","23","Eaton","LEA District","Elem thru High School","Rural: Distant","2016","13579628.65","13433176.51","1484975.88","0.00","1500.73","103.87","446.44","1.53","3","10.94","2","1.08","3","63.16","4","49.20","2.00","10.94","3","11.17","3","1.01","2","1.25","2","-1.73","1"
"16","Cheb-Otsego-Presque Isle ESD","71050","Onaway Area Community School District","71","Presque Isle","LEA District","Elem thru High School","Rural: Remote","2016","6181041.03","6019413.95","634790.29","0.00","626.32","111.17","30.00","1.85","2","34.16","1","2.61","2","7.87","2","43.88","3.00","10.27","3","10.69","3","1.03","2","-2.85","3","-1.97","1"
"23","Eaton RESA","23490","Oneida Township S/D #3","23","Eaton","LEA District","Elem_Middle School","Rural: Fringe","2016","140891.61","161620.81","173942.60","0.00","11.90","5.00","11.00","8.73","1","-10.65","4","-14.71","4",,,"409.17","1.00","123.46","1","115.47","1","0.87","4","19","1","-7.33","1"
"51","Manistee ISD","51060","Onekama Consolidated Schools","51","Manistee","LEA District","Elem thru High School","Rural: Distant","2016","4255317.73","4298641.60","482583.84","0.00","425.78","104.44","168.00","2.35","2","-8.24","4","-0.98","4","24.03","4","48.31","2.00","11.34","3","11.83","3","0.99","4","-1.13","3","6.96","4"
"46","Lenawee ISD","46110","Onsted Community Schools","46","Lenawee","LEA District","Elem thru High School","Rural: Distant","2016","13019826.14","13061870.32","1954389.75","0.00","1387.58","162.80","250.00","2.18","2","-2.11","3","-0.15","4","15.39","3","48.22","2.00","15.01","2","15.16","2","1","3","-3.32","3","6.73","4"
"27","Gogebic-Ontonagon ISD","66050","Ontonagon Area School District","66","Ontonagon","LEA District","Elem thru High School","Rural: Remote","2016","3351386.80","3413379.15","77310.23","0.00","313.54","79.31","2.00","1.15","4","-44.5","4","2.08","2","16.02","3","31.23","3.00","2.31","4","2.38","4","0.98","4","-8.11","4","5.04","3"
"61","Muskegon Area ISD","61190","Orchard View Schools","61","Muskegon","LEA District","Elem thru High School","Rural: Fringe","2016","22183273.94","22201959.88","1389330.91","0.00","2437.01","262.53","473.66","1.21","4","-1.33","3","-0.08","4","53.91","4","57.41","2.00","6.26","4","6.33","4","1","3","-1.34","3","-2.05","1"
"35","Iosco RESA","35010","Oscoda Area Schools","35","Iosco","LEA District","Elem thru High School","Rural: Fringe","2016","12095607.78","11786917.24","2342871.71","0.00","1175.34","360.12","17.00","2.98","1","15.18","2","2.56","2","26.58","4","69.26","2.00","19.37","2","20.62","2","1.03","2","-2.79","3","2.81","3"
"03","Allegan Area Educational Service Agency","03020","Otsego Public Schools","03","Allegan","LEA District","Elem thru High School","Town: Fringe","2016","20569492.04","19946242.56","2552137.42","0.00","2268.78","265.58","407.26","1.45","3","32.31","2","3.03","2","47.94","4","87.15","1.00","12.41","2","13.44","2","1.03","2","-0.67","3","4.65","3"
"03","Allegan Area Educational Service Agency","03902","Outlook Academy","03","Allegan","PSA District","Elem thru High School","Rural: Fringe","2016","871096.98","859749.67","170968.06","0.00","51.54",,"48.00","2.87","1","7.11","3","1.3","3",,,"42.01","3.00","19.63","2","19.91","2","1.01","2","-23.34","4","-3.84","1"
"19","Clinton County RESA","19120","Ovid-Elsie Area Schools","19","Clinton","LEA District","Elem thru High School","Rural: Distant","2016","14213536.96","14332432.39","2974342.56","0.00","1564.20","170.16","161.83","3.12","1","-3.84","4","-0.84","4","44.5","4","50.44","2.00","20.93","1","20.91","2","0.99","4","-2.44","3","7.56","4"
"32","Huron ISD","32090","Owendale-Gagetown Area School District","32","Huron","LEA District","Elem thru High School","Rural: Remote","2016","1755412.73","1725184.53","385319.00","0.00","159.79","120.51","49.00","1.8","2","8.51","2","1.72","2","9.19","2","102.14","1.00","21.95","1","22.38","2","1.02","2","4.93","1","1.62","2"
"78","Shiawassee Regional ESD","78110","Owosso Public Schools","78","Shiawassee","LEA District","Elem thru High School","Town: Distant","2016","29920947.40","29090412.23","3784865.33","0.00","3233.77","824.40","236.38","1.7","3","28.11","2","2.78","2","0.15","1","49.22","2.00","12.65","2","13.35","2","1.03","2","-1.04","3","2.77","3"
"63","Oakland Schools","63110","Oxford Community Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2016","52794230.00","50540381.82","8414174.82","0.00","5676.30","306.66","1511.40","2.46","2","36.59","1","4.27","1","63.04","4","33.48","3.00","15.94","2","16.98","2","1.04","1","3.03","1","-2.68","1"
"34","Ionia ISD","34040","Palo Community School District","34","Ionia","LEA District","Elem_Middle School","Rural: Distant","2016","91544.13","643277.13","0.00","0.00",,"95.00",,,,"-100","4","-602.7","4",,,,,"0","4","0","4","0.14","4",,,,
"12","Branch ISD","12901","Pansophia Academy","12","Branch","PSA District","Elem thru High School","Town: Distant","2016","3604551.00","3324142.00","1236410.00","0.00","428.76",,"424.56","18.2","1","29.33","2","14.66","1","7.48","2","56.49","2.00","34.3","1","42.51","1","1.08","1","1.06","2",,
"38","Jackson ISD","38902","Paragon Charter Academy","38","Jackson","PSA District","Elem_Middle School","Suburb: Small","2016","5817075.00","5813857.00","23091.00","0.00","707.26",,"715.00","1.02","4","16.19","2","0.96","3",,,"1.49","4.00","0.4","4","0.4","4","1","3","7.67","1",,
"39","Kalamazoo RESA","39905","Paramount Charter Academy","39","Kalamazoo","PSA District","Elem_Middle School","City: Small","2016","4275461.00","4271666.00","60967.00","0.00","354.99",,"364.00","1.1","4","6.64","3","0.67","3",,,"5.19","4.00","1.43","4","1.44","4","1","3","-26.59","4",,
"39","Kalamazoo RESA","39130","Parchment School District","39","Kalamazoo","LEA District","Elem thru High School","Suburb: Midsize","2016","18276239.27","18460540.75","1342621.75","0.00","1646.88","223.50","437.67","1.35","3","-12.07","4","1.3","3","60.36","4","48.02","2.00","7.35","3","8.1","3","0.99","4","-2.25","3","-3.75","1"
"80","Van Buren ISD","80160","Paw Paw Public School District","80","Van Buren","LEA District","Elem thru High School","Town: Fringe","2016","20009057.78","19503364.73","4874524.99","0.00","2213.24","425.65","364.93","2.46","2","11.58","2","3.09","2","25.03","4","95.11","1.00","24.36","1","26.01","1","1.03","2","-1.21","3","4.14","3"
"76","Sanilac ISD","76180","Peck Community School District","76","Sanilac","LEA District","Elem thru High School","Rural: Distant","2016","3661725.87","3448067.00","799629.63","0.00","368.05","118.77","71.00","3.26","1","36.46","1","5.83","1","6.18","1","59.23","2.00","21.84","1","24.83","1","1.06","1","-5.15","4","-4.72","1"
"15","Charlevoix-Emmet ISD","24040","Pellston Public Schools","24","Emmet","LEA District","Elem thru High School","Rural: Distant","2016","5754809.55","5617372.69","922935.68","0.00","522.53","149.14","35.00","2.57","2","17.5","2","3.75","2","17.45","3","69.01","2.00","16.04","2","16.83","2","1.02","2","-4.84","4","11.66","4"
"13","Calhoun Intermediate School District","13120","Pennfield Schools","13","Calhoun","LEA District","Elem thru High School","Rural: Fringe","2016","19585471.71","19167539.60","5912907.94","0.00","2156.92","221.17","973.24","3.56","1","7.61","3","2.13","2","38.29","4","88.32","1.00","30.19","1","32.48","1","1.02","2","1.88","2","5.51","3"
"53","West Shore Educational Service District","64070","Pentwater Public School District","64","Oceana","LEA District","Elem thru High School","Rural: Distant","2016","3053880.79","3121720.38","578080.59","0.00","268.22","39.14","67.00","3.02","1","-10.5","4","-2.14","4","9.33","2","89.96","1.00","18.93","2","19.2","2","0.98","4","1.98","2","10.75","4"
"78","Shiawassee Regional ESD","78080","Perry Public Schools","78","Shiawassee","LEA District","Elem thru High School","Town: Fringe","2016","11541901.61","10673075.22","311680.18","0.00","1265.90","444.39","180.00","1.11","4","155.94","1","7.53","1","68.34","4","32.84","3.00","2.7","4","2.98","4","1.08","1","-2.4","3","0.77","2"
"19","Clinton County RESA","19125","Pewamo-Westphalia Community Schools","19","Clinton","LEA District","Elem thru High School","Rural: Distant","2016","5977456.37","5977157.15","1341573.83","0.00","661.25","63.65","88.93","2.8","1","0.02","3","1.26","3","21.59","4","68.39","2.00","22.44","1","23.1","2","1","3","-0.72","3","4.1","3"
"17","Eastern Upper Peninsula ISD","17090","Pickford Public Schools","17","Chippewa","LEA District","Elem thru High School","Rural: Distant","2016","5916886.29","5605635.78","884961.21","0.00","457.87","49.08","150.17","1.64","3","54.25","1","5.33","1","7.18","2","67.41","2.00","14.96","2","19.45","2","1.06","1","-6.33","4","1.77","2"
"47","Livingston ESA","47080","Pinckney Community Schools","47","Livingston","LEA District","Elem thru High School","Rural: Fringe","2016","28855432.12","28082522.76","-691231.18","4.00","3193.86","579.93","218.10","0.94","4","52.79","1","3.59","2","70.76","4","65.30","2.00","-2.4","4","-2.51","4","1.03","2","-7.54","4","-2.28","1"
"09","Bay-Arenac ISD","09090","Pinconning Area Schools","09","Bay","LEA District","Elem thru High School","Rural: Distant","2016","12069553.87","11417588.54","1222830.98","0.00","1294.35","305.04","48.51","1.32","3","114.21","1","5.45","1","7.53","2","99.44","1.00","10.13","3","10.86","3","1.06","1","1.02","2","3.01","3"
"83","Wexford-Missaukee ISD","67055","Pine River Area Schools","67","Osceola","LEA District","Elem thru High School","Rural: Remote","2016","9999676.54","9640425.58","1624180.26","0.00","1043.97","151.73","121.14","1.58","3","28.4","2","3.59","2","6","1","106.54","1.00","16.24","2","17.34","2","1.04","1","-1.56","3","2.62","3"
"30","Hillsdale ISD","30060","Pittsford Area Schools","30","Hillsdale","LEA District","Elem thru High School","Rural: Distant","2016","5129147.73","5160978.89","226300.32","0.00","568.87","164.74","253.00","1.19","4","-12.33","4","-0.62","4","2.92","1","36.12","3.00","4.41","4","4.4","4","0.99","4","-8.5","4","2.5","3"
"03","Allegan Area Educational Service Agency","03010","Plainwell Community Schools","03","Allegan","LEA District","Elem thru High School","Town: Fringe","2016","25041728.96","24867582.71","4330523.44","0.00","2746.10","302.84","447.00","2.03","2","4.19","3","0.7","3","35.33","4","64.21","2.00","17.29","2","18.75","2","1.01","2","1.48","2","4.69","3"
"82","Wayne RESA","82904","Plymouth Educational Center Charter School","82","Wayne","PSA District","Elem_Middle School","City: Large","2016","7577148.00","6727447.00","938747.00","0.00","555.64",,"559.00","2.36","2","954.24","1","23.61","1","13.81","3","22.21","4.00","12.39","2","17.15","2","1.13","1","-44.35","4",,
"82","Wayne RESA","82100","Plymouth-Canton Community Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2016","161708559.88","157028296.63","14904971.61","0.00","17354.03","2939.86","409.12","1.61","3","45.77","1","3.29","2","12.29","3","26.92","3.00","9.22","3","9.62","3","1.03","2","-0.92","3","-2.73","1"
"63","Oakland Schools","63906","Pontiac Academy for Excellence","63","Oakland","PSA District","Elem thru High School","City: Small","2016","9764286.37","10134983.30","4074637.08","0.00","998.68",,"1000.00","6.44","1","-8.34","4","-3.8","4",,,"101.67","1.00","41.73","1","40.9","1","0.96","4","-0.83","3",,
"63","Oakland Schools","63030","Pontiac City School District","63","Oakland","LEA District","Elem thru High School","City: Small","2016","76090172.85","67736814.00","-25085065.78","8.00","4230.72","6864.68","9.24","0.28","4","24.98","2","10.98","1","4.49","1","17.48","4.00","-32.97","4","-42.19","4","1.12","1","-3.17","3","-0.98","2"
"74","St. Clair County RESA","74010","Port Huron Area School District","74","St. Clair","LEA District","Elem thru High School","Suburb: Small","2016","85648453.17","86581125.21","6974134.63","0.00","8795.22","2183.45","93.86","1.56","3","-11.8","4","-1.09","4","5.16","1","19.41","4.00","8.14","3","8.09","3","0.99","4","-2.79","3","4.99","3"
"39","Kalamazoo RESA","39140","Portage Public Schools","39","Kalamazoo","LEA District","Elem thru High School","City: Small","2016","87826841.75","85575584.18","10183466.80","0.00","8674.95","659.83","621.23","1.9","2","28.38","2","2.56","2","53.38","4","40.42","3.00","11.59","3","12.57","3","1.03","2","0.16","2","-5.65","1"
"34","Ionia ISD","34110","Portland Public Schools","34","Ionia","LEA District","Elem thru High School","Town: Distant","2016","18755350.79","18345326.17","2581339.58","0.00","2088.45","144.62","160.16","1.9","2","18.88","2","2.19","2","33.58","4","38.02","3.00","13.76","2","14.75","2","1.02","2","0.86","2","0.82","2"
"16","Cheb-Otsego-Presque Isle ESD","71060","Posen Consolidated School District No. 9","71","Presque Isle","LEA District","Elem thru High School","Rural: Remote","2016","2191547.77","2207513.29","-65006.49","2.00","232.89","33.19","56.00","0.9","4","-32.56","4","-0.73","4","12.04","3","59.57","2.00","-2.97","4","-2.95","4","0.99","4","-0.1","2","5.51","3"
"23","Eaton RESA","23090","Potterville Public Schools","23","Eaton","LEA District","Elem thru High School","Rural: Fringe","2016","8669302.63","8605707.23","589568.82","0.00","873.51","226.41","218.43","1.2","4","12.09","2","0.73","3","17.87","3","86.34","1.00","6.8","3","7.19","3","1.01","2","-3.61","4","6.08","4"
"52","Marquette-Alger RESA","52100","Powell Township Schools","52","Marquette","LEA District","Elem_Middle School","Rural: Remote","2016","1151397.30","1063804.85","199378.69","0.00","34.48","33.66","2.00","2.54","2","78.36","1","13.88","1",,,"84.35","1.00","17.32","2","20.25","2","1.08","1","-16.71","4","7.45","4"
"16","Cheb-Otsego-Presque Isle ESD","71902","Presque Isle Academy","71","Presque Isle","PSA District","High School","Rural: Remote","2016","266339.32","271930.08","388171.87","0.00","30.16",,"29.00","15.8","1","-1.42","3","9.02","1","9.89","2","424.31","1.00","145.74","1","177.27","1","0.98","4","-2.17","3","38.18","4"
"50","Macomb ISD","50909","Prevail Academy","50","Macomb","PSA District","Elem_Middle School","Suburb: Large","2016","5867501.00","5867774.00","25778.00","0.00","584.80",,"589.00","1.03","4","-1.05","3","0.48","3",,,"1.58","4.00","0.44","4","0.44","4","1","3","-9.2","4",,
"31","Copper Country ISD","31030","Public Schools of Calumet, Laurium & Keweenaw","31","Houghton","LEA District","Elem thru High School","Town: Remote","2016","14182668.49","13916639.89","667338.09","0.00","1571.52","198.63","185.03","1.21","4","66.29","1","1.88","2","8.34","2","37.97","3.00","4.71","4","4.88","4","1.02","2","1.23","2","6.76","4"
"15","Charlevoix-Emmet ISD","24070","Public Schools of Petoskey","24","Emmet","LEA District","Elem thru High School","Town: Remote","2016","26954776.61","27194237.78","2087814.38","0.00","2879.73","237.73","417.68","1.56","3","-10.29","4","-0.89","4","10.5","2","53.95","2.00","7.75","3","7.69","3","0.99","4","-1.03","3","0.58","2"
"82","Wayne RESA","82718","Quest Charter Academy","82","Wayne","PSA District","Elem_Middle School","City: Small","2016","6547398.00","6549509.00","15844.00","0.00","755.66",,"757.00","1.01","4","-11.76","4","0.37","3",,,"0.87","4.00","0.24","4","0.24","4","1","3","-0.96","3",,
"12","Branch ISD","12040","Quincy Community Schools","12","Branch","LEA District","Elem thru High School","Town: Distant","2016","10578417.85","10390027.75","1567270.48","0.00","1205.64","211.25","299.11","1.88","2","13.66","2","1.82","2","7.91","2","57.31","2.00","14.82","2","15.25","2","1.02","2","2.85","1","4.48","3"
