ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"78","Shiawassee Regional ESD","78100","Corunna Public Schools","78","Shiawassee","LEA District","Elem thru High School","Town: Distant","2020","18454199.30","18127170.55","3214389.74","0.00","1757.89","286.14","710.09","2.33","2","11.33","2","1.77","3","6.67","2","53.14","3.00","17.42","2","18.14","3","1.02","2","-2.45","3","-7.41","1"
"11","Berrien RESA","11901","Countryside Academy","11","Berrien","PSA District","Elem thru High School","Rural: Fringe","2020","10351681.61","10259850.30","3016449.25","0.00","772.24",,"764.00","6.99","1","3.14","3","21.38","1","16.76","3","79.73","2.00","29.14","1","47.64","1","1.01","3","3.32","1","2.09","2"
"82","Wayne RESA","82991","Covenant House Academy Detroit","82","Wayne","PSA District","High School","City: Large","2020","5663413.11","5768135.11","88420.00","0.00","519.51",,"502.00","1.08","4","-54.22","4","-0.95","4",,,"11.60","4.00","1.56","4","1.6","4","0.98","4","2.76","1","8.8","4"
"80","Van Buren ISD","80040","Covert Public Schools","80","Van Buren","LEA District","Elem thru High School","Rural: Distant","2020","13607075.15","12604102.79","5779329.33","0.00","362.47","210.98","7.51","2.53","2","21","2","7.37","1","49.53","4","268.91","1.00","42.47","1","101.82","1","1.08","1","0.48","2","-4.14","1"
"72","C.O.O.R. ISD","20015","Crawford AuSable Schools","20","Crawford","LEA District","Elem thru High School","Town: Remote","2020","17212012.13","17583429.37","4400003.04","0.00","1617.49","78.82","159.95","3.69","1","-7.78","4","-2.16","4","10.94","3","70.23","2.00","25.56","1","27.78","2","0.98","4","2.54","1","-5.13","1"
"82","Wayne RESA","82969","Creative Montessori Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2020","7669137.35","6854622.47","2003125.18","0.00","795.90",,"800.00","3.44","1","68.53","1","17.62","1","6.33","2","74.94","2.00","26.12","1","31.94","1","1.12","1","4.5","1",,
"41","Kent ISD","41918","Creative Technologies Academy","41","Kent","PSA District","Elem thru High School","Town: Fringe","2020","3436342.30","3247991.83","1151117.29","0.00","312.02",,"311.83","4.66","1","19.56","2","10.61","1","3.18","1","99.64","1.00","33.5","1","39.78","1","1.06","1","-1.54","3","-5","1"
"63","Oakland Schools","63921","Crescent Academy","63","Oakland","PSA District","Elem_Middle School","City: Small","2020","9756817.00","9877554.00","708825.00","0.00","893.13",,"894.00","1.22","4","-14.55","4","1.55","3","5.29","1","68.88","2.00","7.26","4","7.66","4","0.99","4","-6.76","4",,
"82","Wayne RESA","82230","Crestwood School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2020","47358958.37","44829057.09","9586680.58","0.00","4125.53","709.13","246.39","2.07","3","35.85","1","6.77","1","5.01","1","60.32","2.00","20.24","2","21.86","2","1.06","1","-2.23","3","-3.95","1"
"41","Kent ISD","41916","Cross Creek Charter Academy","41","Kent","PSA District","Elem_Middle School","Suburb: Large","2020","7130151.00","7131405.00","73578.00","0.00","785.85",,"784.00","1.07","4","-1.68","4","-0.02","4",,,"3.70","4.00","1.03","4","1.03","4","1","3","0.66","2",,
"54","Mecosta-Osceola ISD","54901","Crossroads Charter Academy","54","Mecosta","PSA District","Elem thru High School","Town: Distant","2020","4806903.83","4906248.41","1133739.55","0.00","508.48",,"510.00","4.55","1","-8.06","4","9.26","1","11.59","3","47.67","3.00","23.59","2","26.42","2","0.98","4","-14.7","4",,
"76","Sanilac ISD","76080","Croswell-Lexington Community Schools","76","Sanilac","LEA District","Elem thru High School","Rural: Fringe","2020","22593979.59","23068993.23","2905419.99","0.00","2050.62","196.25","246.84","1.86","3","-14.05","4","-1.3","4","8.77","2","42.01","3.00","12.86","3","14.72","3","0.98","4","-4.06","4","-0.23","2"
"38","Jackson ISD","38901","Da Vinci Institute","38","Jackson","PSA District","Elem thru High School","Rural: Fringe","2020","5035500.39","4958921.26","1700952.89","0.00","500.93",,"507.35","4.98","1","4.71","3","1.52","3",,,"95.14","1.00","33.78","1","36.19","1","1.02","2","14.88","1","2.52","3"
"33","Ingham ISD","33040","Dansville Schools","33","Ingham","LEA District","Elem thru High School","Rural: Distant","2020","8070683.65","7684626.04","1443510.69","0.00","740.40","173.29","157.00","2.07","3","36.51","1","6.99","1","15.93","3","76.99","2.00","17.89","2","19.4","2","1.05","1","2.59","1","33.04","4"
"82","Wayne RESA","82947","David Ellis Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2020","2969433.82","3230367.24","1785358.20","0.00","271.36",,"272.00","6.13","1","-12.75","4","-8.41","4",,,"181.34","1.00","60.12","1","56.65","1","0.92","4","-11.22","4","-96.89","1"
"82","Wayne RESA","82994","David Ellis Academy West","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2020","7128883.01","7145727.49","1578698.83","0.00","710.39",,"713.00","2.95","2","-1.06","4","15.3","1","14.81","3","56.61","3.00","22.15","2","26.4","2","1","3","-3.58","4","-75.51","1"
"25","Genesee ISD","25140","Davison Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2020","57211733.14","56855628.39","8064977.71","0.00","5747.96","438.52","859.27","2.42","2","4.62","3","0.82","3","3.87","1","28.39","4.00","14.1","3","14.49","3","1.01","3","0.7","2","3.62","3"
"82","Wayne RESA","82030","Dearborn City School District","82","Wayne","LEA District","Elem thru High School","City: Small","2020","251994598.44","249410393.92","36216936.01","0.00","20619.81","2136.62","274.04","1.79","3","7.68","3","4.64","2","6.32","1","59.10","3.00","14.37","3","15.24","3","1.01","3","-0.53","2","0.17","2"
"82","Wayne RESA","82040","Dearborn Heights School District #7","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2020","27495949.82","25029433.66","6790830.20","0.00","2524.91","1666.32","1058.00","2.11","2","57.04","1","8.97","1","1.9","1","102.21","1.00","24.7","2","27.83","2","1.1","1","0.77","2","5.31","3"
"80","Van Buren ISD","80050","Decatur Public Schools","80","Van Buren","LEA District","Elem thru High School","Rural: Distant","2020","7535535.55","7135682.16","1505010.77","0.00","755.03","182.27","83.00","1.77","3","36.18","1","5.31","1","43.66","4","99.42","1.00","19.97","2","21.45","2","1.06","1","1.98","1","-0.49","2"
"76","Sanilac ISD","76090","Deckerville Community School District","76","Sanilac","LEA District","Elem thru High School","Rural: Distant","2020","6189963.27","6229780.05","2087948.93","0.00","575.47","119.54","72.21","4.94","1","-1.87","4","-0.63","4","2.69","1","113.40","1.00","33.73","1","34.32","1","0.99","4","-4.88","4","6.49","4"
"08","Barry ISD","08010","Delton Kellogg Schools","08","Barry","LEA District","Elem thru High School","Rural: Distant","2020","12178052.97","12245649.50","810200.81","0.00","1185.29","414.75","164.51","1.21","4","-7.7","4","0.68","3","16.72","3","87.11","2.00","6.65","4","6.74","4","0.99","4","-3.61","4","-8.7","1"
"17","Eastern Upper Peninsula ISD","17050","DeTour Area Schools","17","Chippewa","LEA District","Elem thru High School","Rural: Remote","2020","3813934.09","3786536.77","883540.24","0.00","94.26","99.78","1.86","2.51","2","3.2","3","3.93","2","12.96","3","107.50","1.00","23.17","2","25.53","2","1.01","3","8.74","1","8.22","4"
"82","Wayne RESA","82929","Detroit Academy of Arts and Sciences","82","Wayne","PSA District","Elem_Middle School","City: Large","2020","11145085.54","10976159.91","1513964.48","0.00","1049.93",,"1060.00","2.52","2","12.56","2","11.68","1","9.63","2","23.75","4.00","13.58","3","15.5","3","1.02","2","0.13","2",,
"82","Wayne RESA","82015","Detroit Public Schools Community District","82","Wayne","LEA District","Elem thru High School","City: Large","2020","814255219.10","812087889.00","141666874.00","0.00","50392.23","58859.19","2250.96","1.88","3","1.55","3","4.61","2",,,"58.39","3.00","17.4","2","18.38","2","1","3","1.14","2","6.65","4"
"82","Wayne RESA","82925","Detroit Community Schools","82","Wayne","PSA District","Elem thru High School","City: Large","2020","6663759.00","7293570.00","-509508.00","1.00","699.26",,"708.00","0.71","4","-523.52","4","3.51","2","12.77","3","4.00","4.00","-7.65","4","-8.16","4","0.91","4","4.04","1",,
"82","Wayne RESA","82979","Detroit Enterprise Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2020","7222070.00","7196515.00","29389.00","0.00","739.08",,"743.00","1.03","4","666.54","1","0.35","3",,,"1.84","4.00","0.41","4","0.41","4","1","3","0.68","2",,
"82","Wayne RESA","82974","Detroit Merit Charter Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2020","7230319.00","7220341.00","48324.00","0.00","747.61",,"752.00","1.04","4","26.02","1","0.14","3",,,"2.11","4.00","0.67","4","0.67","4","1","3","1.18","2",,
"82","Wayne RESA","82985","Detroit Premier Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2020","7183041.00","7179314.00","16683.00","0.00","715.07",,"722.00","1.02","4","28.77","1","0.05","4",,,"0.84","4.00","0.23","4","0.23","4","1","3","-5.7","4",,
"82","Wayne RESA","82953","Detroit Service Learning Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2020","12629838.46","12497967.76","2598609.88","0.00","1329.95",,"1317.50","2.49","2","5.35","3","12.34","1","11.3","3","55.65","3.00","20.58","2","24.82","2","1.01","3","-0.19","2",,
"19","Clinton County RESA","19010","DeWitt Public Schools","19","Clinton","LEA District","Elem thru High School","Suburb: Large","2020","30426999.08","30166294.47","3854629.88","0.00","3190.86","176.76","367.00","2.02","3","7.25","3","0.86","3","28.88","4","31.86","4.00","12.67","3","12.87","3","1.01","3","0.02","2","10.3","4"
"81","Washtenaw ISD","81050","Dexter Community School District","81","Washtenaw","LEA District","Elem thru High School","Suburb: Large","2020","44461948.38","42516975.53","9854358.16","0.00","3628.00","310.02","198.53","2.38","2","24.59","1","6.17","1","21.55","4","94.58","1.00","22.16","2","23.81","2","1.05","1","-0.52","2","6.83","4"
"31","Copper Country ISD","31100","Dollar Bay-Tamarack City Area  K-12 School","31","Houghton","LEA District","Elem thru High School","Town: Remote","2020","3278180.58","3201187.60","179456.68","0.00","335.91","75.28","111.00","1.27","4","75.14","1","2.47","2","10.23","2","44.54","3.00","5.47","4","5.91","4","1.02","2","0.25","2","2.79","3"
"82","Wayne RESA","82930","Dove Academy of Detroit","82","Wayne","PSA District","Elem_Middle School","City: Large","2020","5135712.26","5018497.86","1099154.84","0.00","459.76",,"465.00","2.39","2","11.94","2","5.11","2","2.11","1","46.70","3.00","21.4","2","22.99","2","1.02","2","-1.24","3",,
"14","Heritage Southwest Intermediate School District","14020","Dowagiac Union School District","14","Cass","LEA District","Elem thru High School","Town: Fringe","2020","22755734.69","22318046.65","4673238.18","0.00","2204.86","363.07","109.00","3.37","1","10.33","2","1.94","3","25.48","4","64.38","2.00","20.54","2","21.27","2","1.02","2","0.34","2","-7.98","1"
"63","Oakland Schools","63910","Dr. Joseph F. Pollack Academic Center of Excellence","63","Oakland","PSA District","Elem_Middle School","City: Small","2020","7424458.24","7391909.43","2331216.81","0.00","754.20",,"757.00","5.46","1","1.42","3","10.08","1","56.66","4","78.59","2.00","31.4","1","36.33","1","1","3","-9.55","4",,
"44","Lapeer ISD","44050","Dryden Community Schools","44","Lapeer","LEA District","Elem thru High School","Rural: Distant","2020","4749810.98","4709610.60","657290.93","0.00","416.79","331.65","125.00","1.62","3","6.51","3","0.85","3","11.39","3","71.64","2.00","13.84","3","14.81","3","1.01","3","-7.42","4","-14.74","1"
"58","Monroe ISD","58050","Dundee Community Schools","58","Monroe","LEA District","Elem thru High School","Town: Fringe","2020","17133199.54","17534075.06","2228220.09","0.00","1725.72","193.15","230.80","1.78","3","-15.25","4","-0.67","4","14.08","3","54.83","3.00","13.01","3","13.2","3","0.98","4","3.12","1","-3.66","1"
"78","Shiawassee Regional ESD","78030","Durand Area Schools","78","Shiawassee","LEA District","Elem thru High School","Town: Fringe","2020","13328688.07","13255940.30","1984575.64","0.00","1295.99","409.33","177.50","1.81","3","3.81","3","0.55","3","11.94","3","62.86","2.00","14.89","3","14.99","3","1.01","3","-1.26","3","28.71","4"
"70","Ottawa Area ISD","70906","Eagle Crest Charter Academy","70","Ottawa","PSA District","Elem_Middle School","Suburb: Small","2020","6888244.00","6877472.00","18868.00","0.00","727.77",,"729.00","1.02","4","133.05","1","0.16","3",,,"0.99","4.00","0.27","4","0.28","4","1","3","0.4","2",,
"74","St. Clair County RESA","74050","East China School District","74","St. Clair","LEA District","Elem thru High School","Suburb: Small","2020","40918243.82","40539516.70","4388116.97","0.00","3974.31","387.83","227.50","1.85","3","9.45","3","0.93","3","7.64","2","38.23","3.00","10.72","3","10.83","3","1.01","3","-2.9","3","1.49","2"
"50","Macomb ISD","50020","Eastpointe Community Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2020","30176879.90","28667593.61","3956995.83","0.00","2469.63","4700.03","327.94","1.44","4","61.66","1","5","2","11.39","3","75.14","2.00","13.11","3","14","3","1.05","1","-7.65","4","3.84","3"
"41","Kent ISD","41090","East Grand Rapids Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2020","31103054.09","31015056.61","3075984.61","0.00","2888.71","88.50","255.94","1.55","3","2.95","3","0.48","3","54.68","4","36.87","3.00","9.89","4","10.05","4","1","3","0.14","2","2.47","3"
"38","Jackson ISD","38090","East Jackson Community Schools","38","Jackson","LEA District","Elem thru High School","Suburb: Small","2020","10002627.12","10100802.53","658994.88","0.00","883.88","534.77","292.00","1.56","3","-12.97","4","-0.98","4","35.95","4","15.72","4.00","6.59","4","6.55","4","0.99","4","-5.55","4","3.28","3"
"15","Charlevoix-Emmet ISD","15060","East Jordan Public Schools","15","Charlevoix","LEA District","Elem thru High School","Rural: Distant","2020","9790278.13","9787521.26","1135617.81","0.00","813.96","249.44","62.89","1.63","3","0.24","3","0.03","4","8.4","2","79.65","2.00","11.6","3","11.96","3","1","3","-5.56","4","-4.95","1"
"33","Ingham ISD","33010","East Lansing School District","33","Ingham","LEA District","Elem thru High School","City: Small","2020","41391534.50","40809543.08","6908351.63","0.00","3697.09","290.93","823.47","2.1","2","9.2","3","1.41","3","16.04","3","63.73","2.00","16.69","3","17.04","3","1.01","3","3.03","1","-2.98","1"
"81","Washtenaw ISD","81908","Multicultural Academy","81","Washtenaw","PSA District","Elem_Middle School","Suburb: Large","2020","1665777.26","1541402.20","129861.23","0.00","150.12",,"147.00","1.27","4","2266.62","1","7.47","1","4.5","1","11.99","4.00","7.8","4","8.97","4","1.08","1","-13.54","4",,
"34","Ionia ISD","34340","Easton Township S/D #6","34","Ionia","LEA District","Elementary","Rural: Fringe","2020","256500.83","209831.08","103090.19","0.00","25.00","32.57","22.00","3.82","1","82.72","1","18.19","1",,,"179.83","1.00","40.19","1","49.16","1","1.22","1","4.17","1","32.99","4"
"50","Macomb ISD","82915","Eaton Academy","50","Macomb","PSA District","Elem_Middle School","Suburb: Large","2020","3751379.00","3304365.00","2133216.00","0.00","366.02",,"366.00","7.02","1","26.51","1","11.92","1",,,"203.62","1.00","56.86","1","65.47","1","1.14","1","8.51","1",,
"23","Eaton RESA","23050","Eaton Rapids Public Schools","23","Eaton","LEA District","Elem thru High School","Town: Fringe","2020","25900448.37","26681247.34","1760717.25","0.00","2256.26","605.91","173.40","1.45","4","-30.72","4","-3.01","4","35.67","4","25.01","4.00","6.8","4","6.93","4","0.97","4","-1.6","3","-2.03","1"
"11","Berrien RESA","11250","Eau Claire Public Schools","11","Berrien","LEA District","Elem thru High School","Rural: Fringe","2020","8859698.23","8481775.85","607745.87","0.00","766.05","220.43","415.05","1.32","4","164.44","1","5.73","1","3.8","1","44.59","3.00","6.86","4","7.33","4","1.04","1","2.75","1","6.5","4"
"82","Wayne RESA","82250","Ecorse Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2020","14164914.21","14476773.86","4885267.68","0.00","1106.45","929.47","577.00","2.13","2","-6","4","-2.2","4","80.51","4","131.63","1.00","34.49","1","34.93","1","0.98","4","5.68","1","-4.81","1"
"82","Wayne RESA","82945","Detroit Edison Public School Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2020","21511630.15","20701029.59","3001455.25","0.00","1293.74",,"1306.42","4.25","1","37","1","10.48","1","42.96","4","30.01","4.00","13.95","3","27.5","2","1.04","1","1.65","2","-19.8","1"
"14","Heritage Southwest Intermediate School District","14030","Edwardsburg Public Schools","14","Cass","LEA District","Elem thru High School","Suburb: Large","2020","25403839.46","25779414.83","7009315.27","0.00","2707.78","136.57","619.48","3.3","1","-5.09","4","0.25","3","7.58","2","84.66","2.00","27.59","1","28.57","1","0.99","4","-0.12","2","5.9","4"
"28","Northwest Education Services","05060","Elk Rapids Schools","05","Antrim","LEA District","Elem thru High School","Rural: Distant","2020","12661510.44","12661746.55","957900.82","0.00","1263.69","103.71","300.54","1.42","4","-0.02","3","0.56","3","8.97","2","45.70","3.00","7.57","4","7.75","4","1","3","0.44","2","0.18","2"
"32","Huron ISD","32050","Elkton-Pigeon-Bay Port Laker Schools","32","Huron","LEA District","Elem thru High School","Rural: Remote","2020","10765850.82","10556571.09","1887216.93","0.00","960.49","160.45","272.36","1.91","3","12.47","2","1.94","3","14.55","3","93.55","1.00","17.53","2","18.68","2","1.02","2","4.9","1","-4.27","1"
"15","Charlevoix-Emmet ISD","05065","Ellsworth Community School","05","Antrim","LEA District","Elem thru High School","Rural: Distant","2020","3125023.86","2975734.78","1558780.27","0.00","250.57","53.73","109.27","4.16","1","10.59","2","5.53","1","5.48","1","200.92","1.00","49.88","1","55.65","1","1.05","1","-6.18","4","-7.67","1"
"31","Copper Country ISD","31070","Elm River Township School District","31","Houghton","LEA District","Elem_Middle School","Rural: Remote","2020","345591.00","290882.00","157523.00","0.00","6.00","9.00","3.00","4.14","1","53.21","1","19.22","1",,,"241.72","1.00","45.58","1","56.53","1","1.19","1","50","1","17.81","4"
"13","Calhoun Intermediate School District","13902","Endeavor Charter Academy","13","Calhoun","PSA District","Elem_Middle School","Suburb: Small","2020","5986498.00","5971595.00","86406.00","0.00","642.65",,"643.00","1.1","4","20.84","2","0.25","3",,,"5.21","4.00","1.44","4","1.46","4","1","3","-4.65","4",,
"17","Eastern Upper Peninsula ISD","49055","Engadine Consolidated Schools","49","Mackinac","LEA District","Elem thru High School","Rural: Remote","2020","4916222.06","4918258.57","830983.00","0.00","336.98","22.00","140.98","2.64","2","-0.24","3","0.26","3","3.96","1","49.25","3.00","16.9","3","19.53","2","1","3","-2.97","3","3.6","3"
"21","Delta-Schoolcraft ISD","21010","Escanaba Area Public Schools","21","Delta","LEA District","Elem thru High School","Town: Remote","2020","23841204.24","23588520.09","2329764.09","0.00","2313.36","571.54","158.87","1.4","4","12.17","2","2.08","2","10.91","3","76.26","2.00","9.77","4","10.21","4","1.01","3","-0.94","3","5.91","4"
"09","Bay-Arenac ISD","09050","Essexville-Hampton Public Schools","09","Bay","LEA District","Elem thru High School","Suburb: Small","2020","15819332.99","14954263.33","1787917.89","0.00","1682.46","348.86","642.20","1.47","4","93.74","1","5.47","1","2.83","1","62.43","2.00","11.3","3","12.05","3","1.06","1","-0.9","3","-5.34","1"
"54","Mecosta-Osceola ISD","67020","Evart Public Schools","67","Osceola","LEA District","Elem thru High School","Rural: Remote","2020","9602358.31","8933355.63","2847692.90","0.00","883.62","210.64","66.00","3.31","1","30.71","1","6.97","1","4.96","1","107.64","1.00","29.66","1","32.44","1","1.07","1","-1.78","3","0.38","2"
"27","Gogebic-Ontonagon ISD","66045","Ewen-Trout Creek Consolidated School District","66","Ontonagon","LEA District","Elem thru High School","Rural: Remote","2020","2432653.01","2430372.00","464262.00","0.00","184.37","8.00","28.00","2.68","2","0.49","3","1.09","3","22.05","4","62.16","2.00","19.08","2","19.73","2","1","3","-1.91","3","-10.6","1"
"41","Kent ISD","41905","Excel Charter Academy","41","Kent","PSA District","Elem_Middle School","City: Midsize","2020","7378104.00","7373412.00","7209.00","0.00","778.10",,"778.00","1.01","4","186.41","1","0.06","4",,,"0.35","4.00","0.1","4","0.1","4","1","3","0.55","2",,
"28","Northwest Education Services","40060","Excelsior Township S/D #1","40","Kalkaska","LEA District","Elem_Middle School","Rural: Distant","2020","486739.59","566876.71","433460.40","0.00","50.00","31.46","33.00","6.62","1","-15.6","4","-16.46","4",,,"291.74","1.00","89.05","1","89.98","1","0.86","4","0.81","2","-0.52","2"
"72","C.O.O.R. ISD","68030","Fairview Area School District","68","Oscoda","LEA District","Elem thru High School","Rural: Remote","2020","3474166.04","3223998.51","1007320.13","0.00","299.66","51.00","60.00","5.03","1","33.04","1","7.67","1","3.5","1","103.05","1.00","28.99","1","32.2","1","1.08","1","0.6","2","2.45","3"
"63","Oakland Schools","63200","Farmington Public School District","63","Oakland","LEA District","Elem thru High School","City: Small","2020","138502061.08","135275729.21","21390884.05","0.00","9327.44","1151.90","407.08","2.12","2","17.76","2","2.83","2","7.94","2","66.65","2.00","15.44","3","16.19","3","1.02","2","-1.36","3","-1.89","1"
"18","Clare-Gladwin Regional Education Service District","18020","Farwell Area Schools","18","Clare","LEA District","Elem thru High School","Town: Distant","2020","12840102.39","12012490.76","1742524.53","0.00","1063.57","391.39","69.00","1.49","3","90.46","1","7.15","1","9.14","2","102.09","1.00","13.57","3","15.57","3","1.07","1","-6.83","4","3.39","3"
"03","Allegan Area Educational Service Agency","03050","Fennville Public Schools","03","Allegan","LEA District","Elem thru High School","Rural: Distant","2020","14161609.80","14081135.95","2526751.45","0.00","1298.65","395.95","159.00","2.79","2","3.29","3","0.57","3","15.67","3","49.40","3.00","17.84","2","18.33","2","1.01","3","-1","3","5.06","3"
"25","Genesee ISD","25100","Fenton Area Public Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2020","35495327.17","34389328.68","4831872.11","0.00","3442.51","668.04","650.75","2.17","2","29.68","1","3.13","2","12.7","3","45.59","3.00","13.61","3","14.4","3","1.03","2","0.25","2","1.17","2"
"63","Oakland Schools","63020","Ferndale Public Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2020","36373947.65","36000647.29","7167872.79","0.00","3118.84","636.90","1542.79","2.63","2","5.49","3","1.82","3","14.08","3","60.75","2.00","19.71","2","20.7","2","1.01","3","1.67","2","-2.64","1"
"50","Macomb ISD","50090","Fitzgerald Public Schools","50","Macomb","LEA District","Elem thru High School","City: Midsize","2020","28287429.10","28840089.61","869188.33","0.00","2378.22","997.03","527.34","1.14","4","-38.87","4","-1.95","4","8.35","2","29.26","4.00","3.07","4","3.03","4","0.98","4","-6.27","4","-6.62","1"
"82","Wayne RESA","82997","Flagship Charter Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2020","6918058.00","6912345.00","43179.00","0.00","706.90",,"706.00","1.04","4","15.25","2","0.08","4",,,"2.20","4.00","0.62","4","0.62","4","1","3","2.55","1",,
"82","Wayne RESA","82180","Flat Rock Community Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2020","21658626.62","19970879.73","7997380.38","0.00","1924.91","641.71","412.62","2.55","2","26.75","1","9.18","1","31.66","4","173.31","1.00","36.92","1","42.49","1","1.08","1","-5.07","4","5.48","4"
"25","Genesee ISD","25010","Flint, School District of the City of","25","Genesee","LEA District","Elem thru High School","City: Small","2020","103947954.26","88742820.61","11856106.65","0.00","3723.62","10817.53","95.50","2.07","3","454.02","1","14.63","1","26.58","4","24.57","4.00","11.41","3","19.36","2","1.17","1","-11.81","4","-5.1","1"
"25","Genesee ISD","25120","Flushing Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2020","42704112.21","42142774.83","5817043.96","0.00","4223.35","534.24","570.83","2.44","2","10.68","2","1.87","3","6.23","1","22.88","4.00","13.62","3","14.09","3","1.01","3","1.05","2","4.98","3"
"28","Northwest Education Services","40020","Forest Area Community Schools","40","Kalkaska","LEA District","Elem thru High School","Rural: Distant","2020","5506833.04","5423766.30","1781580.15","0.00","507.78","276.17","83.00","3.06","1","4.89","3","1.51","3","4.33","1","112.06","1.00","32.35","1","33.52","1","1.02","2","-2.14","3","8.98","4"
"41","Kent ISD","41110","Forest Hills Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2020","110368734.49","109033960.26","19714120.21","0.00","9706.41","449.63","909.48","1.93","3","7.26","3","1.21","3","24.65","4","55.69","3.00","17.86","2","18.36","2","1.01","3","-0.56","2","1.67","2"
"22","Dickinson-Iron ISD","36015","Forest Park School District","36","Iron","LEA District","Elem thru High School","Rural: Remote","2020","4875316.73","4567310.54","447664.84","0.00","465.86","31.12","29.00","2.84","2","220.54","1","8.08","1","4.96","1","12.32","4.00","9.18","4","10.06","4","1.07","1","6.18","1","8.19","4"
"81","Washtenaw ISD","81906","Fortis Academy","81","Washtenaw","PSA District","Elem_Middle School","Suburb: Large","2020","6775240.00","6765374.00","22699.00","0.00","679.00",,"673.00","1.02","4","76.88","1","0.15","3",,,"1.03","4.00","0.34","4","0.34","4","1","3","-8.3","4",,
"63","Oakland Schools","63923","Four Corners Montessori Academy","63","Oakland","PSA District","Elem_Middle School","Suburb: Large","2020","4274115.57","4329858.93","687534.98","0.00","456.01",,"457.00","2.54","2","-7.5","4","-1.15","4",,,"32.78","4.00","16.09","3","17.16","3","0.99","4","4.17","1",,
"19","Clinton County RESA","19070","Fowler Public Schools","19","Clinton","LEA District","Elem thru High School","Rural: Distant","2020","4902463.01","5007075.08","678294.18","0.00","480.94","23.72","94.71","2.07","3","-13.36","4","-2.13","4","44.73","4","39.41","3.00","13.84","3","13.78","3","0.98","4","-2.84","3","4.14","3"
"47","Livingston ESA","47030","Fowlerville Community Schools","47","Livingston","LEA District","Elem thru High School","Town: Fringe","2020","28096665.75","28472969.41","2573849.21","0.00","2714.74","492.38","336.33","1.58","3","-12.76","4","0.16","3","60.25","4","33.28","4.00","9.16","4","9.6","4","0.99","4","-2.87","3","-6.65","1"
"73","Saginaw ISD","73909","Francis Reh PSA","73","Saginaw","PSA District","Elem_Middle School","City: Small","2020","4986928.07","4882340.80","854986.69","0.00","489.39",,"490.00","1.93","3","13.94","2","2.1","2",,,"49.35","3.00","17.14","2","17.87","3","1.02","2","6.95","1",,
"73","Saginaw ISD","73190","Frankenmuth School District","73","Saginaw","LEA District","Elem thru High School","Town: Fringe","2020","13765257.30","13781621.61","4649865.87","0.00","1389.66","95.96","386.76","4.35","1","-0.35","3","-0.12","4","8.99","2","107.05","1.00","33.78","1","36.75","1","1","3","3.76","1","14.72","4"
"28","Northwest Education Services","10025","Frankfort-Elberta Area Schools","10","Benzie","LEA District","Elem thru High School","Rural: Remote","2020","7419164.02","6975873.90","1411939.01","0.00","469.31","38.30","183.70","2.47","2","45.76","1","5.97","1","9.09","2","102.88","1.00","19.03","2","20.56","2","1.06","1","3.11","1","11.3","4"
"50","Macomb ISD","50100","Fraser Public Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2020","54346803.42","56022338.38","4802200.47","0.00","4828.28","649.74","1908.37","1.62","3","-25.87","4","-3.08","4","27.03","4","27.85","4.00","8.84","4","8.85","4","0.97","4","-2.4","3","0.98","2"
