ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"52","Marquette-Alger RESA","52901","North Star Montessori Academy","52","Marquette","PSA District","Elem thru High School","Rural: Fringe","2017","2756961.98","2721186.40","109469.98","0.00","264.76",,"259.55","1.15","4","48.55","1","2.56","2","10.51","2","42.14","3.00","3.97","4","4.57","4","1.01","2","-2.55","3","11.54","4"
"28","Northwest Education Services","45040","Northport Public School District","45","Leelanau","LEA District","Elem thru High School","Rural: Remote","2017","4197947.29","3733442.43","2139932.40","0.00","150.21","45.96","40.00","5.94","1","27.72","1","12.86","1",,,"238.22","1.00","50.98","1","61.22","1","1.12","1","-5.53","4","-3.5","1"
"25","Genesee ISD","25904","Northridge Academy","25","Genesee","PSA District","Elem_Middle School","Rural: Fringe","2017","3987473.04","5117856.85","199895.77","0.00","281.57",,"283.00","1.4","3","-84.97","4","-28.31","4","18.01","4","6.17","4.00","5.01","4","6.74","4","0.78","4","-21.33","4",,
"41","Kent ISD","41025","Northview Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2017","37373273.07","37504173.95","3972229.37","0.00","3381.40","243.50","1184.07","1.54","3","-3.19","3","-0.35","4","9.08","2","55.87","2.00","10.63","3","10.9","3","1","3","0.2","2","-2.04","2"
"82","Wayne RESA","82390","Northville Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","76172380.80","75267041.32","19526789.84","0.00","7485.08","438.12","284.18","2.54","2","4.86","3","1.19","3","11.54","3","91.15","1.00","25.64","1","26.64","1","1.01","2","0.05","2","-3.52","1"
"15","Charlevoix-Emmet ISD","15902","Charlevoix Montessori Academy for the Arts","15","Charlevoix","PSA District","Elem thru High School","Town: Remote","2017","567868.52","542915.26","107382.00","0.00","57.97",,"55.00","3.63","1","30.27","1","4.39","1","7.94","2","35.64","3.00","18.91","2","21.57","2","1.05","1","-4.8","4",,
"38","Jackson ISD","38140","Northwest Community Schools","38","Jackson","LEA District","Elem thru High School","Suburb: Small","2017","30166958.43","29753037.37","1988298.08","0.00","3266.09","690.42","697.00","1.35","4","26.29","1","3.03","2","9.19","2","31.34","3.00","6.59","4","6.83","4","1.01","2","6.66","1","-1.55","2"
"22","Dickinson-Iron ISD","22025","Norway-Vulcan Area Schools","22","Dickinson","LEA District","Elem thru High School","Rural: Fringe","2017","6774002.72","6592704.51","525402.45","0.00","711.87","130.88","44.64","1.61","3","52.69","1","3.24","2","10.27","2","16.24","4.00","7.76","3","8.27","3","1.03","2","-2.4","3","3.7","3"
"75","St. Joseph County ISD","75100","Nottawa Community School","75","St. Joseph","LEA District","Elem_Middle School","Rural: Distant","2017","1238021.69","1268864.61","241189.53","0.00","131.97","107.76","63.00","3","1","-11.34","4","-2.46","4",,,"58.26","2.00","19.48","2","19.03","2","0.98","4","0.29","2","-9.75","1"
"63","Oakland Schools","63100","Novi Community School District","63","Oakland","LEA District","Elem thru High School","City: Small","2017","74527756.03","73538856.73","10221327.45","0.00","6536.10","324.73","132.27","2.01","2","10.71","2","1.33","3","35.49","4","52.49","2.00","13.71","2","14.22","3","1.01","2","0.37","2","3.26","3"
"63","Oakland Schools","63250","Oak Park, School District of the City of","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2017","53036319.95","49840986.11","14628965.07","0.00","4981.42","1757.46","3079.00","1.37","3","27.95","1","6.02","1","18.6","4","89.81","1.00","27.58","1","30.19","1","1.06","1","3.44","1","0.49","2"
"39","Kalamazoo RESA","39903","Oakland Academy","39","Kalamazoo","PSA District","Elem_Middle School","City: Small","2017","1433367.53","1433367.33","0.00",,"167.36",,"163.00","1","4",,,"0.17","3",,,"0.32","4.00",,,,,"1","3","-9.78","4",,
"82","Wayne RESA","63912","Oakland International Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2017","7575936.79","8120197.78","1605299.94","0.00","863.97",,"866.20","2.59","2","-25.32","4","10.38","1","14.89","3","51.18","2.00","21.19","1","23.95","2","0.93","4","17.48","1",,
"61","Muskegon Area ISD","61065","Oakridge Public Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2017","19407739.17","19539348.18","1910476.93","0.00","2027.56","210.19","35.00","1.72","3","-6.44","4","-0.6","4","8.98","2","16.07","4.00","9.84","3","9.94","3","0.99","4","-1.26","3","1.31","3"
"17","Eastern Upper Peninsula ISD","17902","Ojibwe Charter School","17","Chippewa","PSA District","Elem thru High School","Rural: Distant","2017","1559813.74","1503001.65","554601.09","0.00","111.03",,"109.00","4.05","1","11.41","2","4.28","1","3.32","1","132.53","1.00","35.56","1","41.09","1","1.04","1","11.8","1",,
"33","Ingham ISD","33170","Okemos Public Schools","33","Ingham","LEA District","Elem thru High School","Suburb: Large","2017","46020260.11","45801980.29","3713497.07","0.00","4296.18","236.74","617.07","1.5","3","6.25","3","0.47","3","18.23","4","34.86","3.00","8.07","3","8.13","3","1","3","2.3","2","0.67","2"
"82","Wayne RESA","82956","Old Redford Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2017","18053169.00","17384448.00","3139567.00","0.00","2063.17",,"2090.00","2.01","2","27.06","1","3.7","2",,,"44.76","3.00","17.39","2","18.34","2","1.04","1","13.84","1",,
"13","Calhoun Intermediate School District","23080","Olivet Community Schools","23","Eaton","LEA District","Elem thru High School","Rural: Distant","2017","13807161.68","13448482.16","1843655.40","0.00","1494.38","113.42","470.95","1.74","3","24.15","2","2.6","2","54.13","4","54.81","2.00","13.35","2","13.85","3","1.03","2","-0.42","3","2.66","3"
"16","Cheb-Otsego-Presque Isle ESD","71050","Onaway Area Community School District","71","Presque Isle","LEA District","Elem thru High School","Rural: Remote","2017","6122009.45","5983670.19","773129.55","0.00","608.23","110.64","31.00","2.06","2","21.79","2","2.26","2","8.67","2","55.26","2.00","12.63","3","13.05","3","1.02","2","-2.89","3","0.22","2"
"23","Eaton RESA","23490","Oneida Township S/D #3","23","Eaton","LEA District","Elem_Middle School","Rural: Fringe","2017","174427.45","178162.58","170207.47","0.00","16.00","4.00","12.00","8.42","1","-2.15","3","-2.14","4",,,"339.04","1.00","97.58","1","104.15","1","0.98","4","34.45","1","-36.08","1"
"51","Manistee ISD","51060","Onekama Consolidated Schools","51","Manistee","LEA District","Elem thru High School","Rural: Distant","2017","4282150.64","4341686.86","423047.62","0.00","431.65","109.62","173.00","2.27","2","-12.34","4","-1.35","4","78.13","4","40.27","3.00","9.88","3","10.01","3","0.99","4","1.38","2","0.14","2"
"46","Lenawee ISD","46110","Onsted Community Schools","46","Lenawee","LEA District","Elem thru High School","Rural: Distant","2017","13089368.24","13088269.40","1955488.59","0.00","1387.11","205.71","268.00","2.42","2","0.06","3","0.77","3","15.17","3","37.19","3.00","14.94","2","15.38","2","1","3","-0.03","2","0.45","2"
"27","Gogebic-Ontonagon ISD","66050","Ontonagon Area School District","66","Ontonagon","LEA District","Elem thru High School","Rural: Remote","2017","3252199.26","3294930.68","34578.81","0.00","292.97","74.79","1.00","1.07","4","-55.27","4","2.62","2","16.56","4","26.39","3.00","1.06","4","1.11","4","0.99","4","-6.56","4","-2.31","2"
"61","Muskegon Area ISD","61190","Orchard View Schools","61","Muskegon","LEA District","Elem thru High School","Rural: Fringe","2017","22511614.96","22511088.27","1389857.60","0.00","2409.44","291.39","518.71","1.24","4","0.04","3","0","4","35.66","4","49.86","2.00","6.17","4","6.21","4","1","3","-1.13","3","8.34","4"
"35","Iosco RESA","35010","Oscoda Area Schools","35","Iosco","LEA District","Elem thru High School","Rural: Fringe","2017","11686902.27","11735229.96","2294544.02","0.00","1149.75","328.20","24.00","2.84","1","-2.06","3","-0.41","4","10.35","2","72.08","2.00","19.63","2","20.28","2","1","3","-2.18","3","1.2","3"
"03","Allegan Area Educational Service Agency","03020","Otsego Public Schools","03","Allegan","LEA District","Elem thru High School","Town: Fringe","2017","22160999.75","20681885.69","4031251.48","0.00","2358.97","252.65","421.25","2.7","2","57.96","1","6.67","1","66.12","4","46.41","2.00","18.19","2","20.23","2","1.07","1","3.98","1","-0.83","2"
"03","Allegan Area Educational Service Agency","03902","Outlook Academy","03","Allegan","PSA District","Elem thru High School","Rural: Fringe","2017","1029430.44","876551.57","323847.88","0.00","69.58",,"57.00","4.78","1","89.42","1","14.85","1",,,"107.40","1.00","31.46","1","37.19","1","1.17","1","35","1","-0.14","2"
"19","Clinton County RESA","19120","Ovid-Elsie Area Schools","19","Clinton","LEA District","Elem thru High School","Rural: Distant","2017","14471819.40","14100231.88","3345930.18","0.00","1567.49","178.45","154.00","3.48","1","12.49","2","2.57","2","16","3","55.56","2.00","23.12","1","23.91","2","1.03","2","0.21","2","-1.72","2"
"32","Huron ISD","32090","Owendale-Gagetown Area School District","32","Huron","LEA District","Elem thru High School","Rural: Remote","2017","1675623.27","1632592.32","428349.95","0.00","153.33","128.59","50.00","2.02","2","11.17","2","2.57","2","9.97","2","106.52","1.00","25.56","1","26.31","1","1.03","2","-4.04","4","-1.48","2"
"78","Shiawassee Regional ESD","78110","Owosso Public Schools","78","Shiawassee","LEA District","Elem thru High School","Town: Distant","2017","30303140.11","30176354.49","3911650.95","0.00","3168.16","842.02","254.60","1.72","3","3.35","3","0.42","3","0.14","1","50.02","2.00","12.91","3","13.22","3","1","3","-2.03","3","4.84","4"
"63","Oakland Schools","63110","Oxford Community Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2017","56188525.60","55404624.90","9198071.81","0.00","5909.31","334.88","1732.29","2.32","2","9.32","2","2.24","2","53.66","4","40.37","3.00","16.37","2","17.26","2","1.01","2","4.1","1","6.23","4"
"12","Branch ISD","12901","Pansophia Academy","12","Branch","PSA District","Elem thru High School","Town: Distant","2017","3798988.00","3646158.00","1389239.00","0.00","423.19",,"422.00","8.78","1","12.36","2","10.97","1","7.16","2","79.29","1.00","36.57","1","42.78","1","1.04","1","-1.3","3",,
"38","Jackson ISD","38902","Paragon Charter Academy","38","Jackson","PSA District","Elem_Middle School","Suburb: Small","2017","5887682.00","5892072.00","18701.00","0.00","674.04",,"676.00","1.02","4","-19.01","4","0.52","3",,,"1.59","4.00","0.32","4","0.32","4","1","3","-4.7","4",,
"39","Kalamazoo RESA","39905","Paramount Charter Academy","39","Kalamazoo","PSA District","Elem_Middle School","City: Small","2017","5001708.00","5007536.00","55139.00","0.00","457.65",,"462.00","1.08","4","-9.56","4","0.53","3",,,"3.96","4.00","1.1","4","1.11","4","1","3","28.92","1",,
"39","Kalamazoo RESA","39130","Parchment School District","39","Kalamazoo","LEA District","Elem thru High School","Suburb: Midsize","2017","17330395.22","17688988.03","984028.94","0.00","1619.69","227.95","461.79","1.25","4","-26.71","4","0","4","16.09","3","44.05","3.00","5.68","4","5.86","4","0.98","4","-1.65","3","-6.21","1"
"80","Van Buren ISD","80160","Paw Paw Public School District","80","Van Buren","LEA District","Elem thru High School","Town: Fringe","2017","20789607.03","20040631.62","5623500.40","0.00","2217.41","418.94","347.82","3.18","1","15.37","2","4.05","2","39.79","4","88.29","1.00","27.05","1","28.83","1","1.04","1","0.19","2","3.55","3"
"76","Sanilac ISD","76180","Peck Community School District","76","Sanilac","LEA District","Elem thru High School","Rural: Distant","2017","3446880.67","3298711.27","947799.03","0.00","357.90","106.27","69.00","3.65","1","18.53","2","4.3","1","6.13","1","81.37","1.00","27.5","1","29.16","1","1.04","1","-2.76","3","0.93","3"
"15","Charlevoix-Emmet ISD","24040","Pellston Public Schools","24","Emmet","LEA District","Elem thru High School","Rural: Distant","2017","5648281.79","5508669.80","1062548.65","0.00","517.66","162.33","42.68","2.99","1","15.13","2","3.85","2","17.65","4","79.07","1.00","18.81","2","20.07","2","1.03","2","-0.93","3","-10.48","1"
"13","Calhoun Intermediate School District","13120","Pennfield Schools","13","Calhoun","LEA District","Elem thru High School","Rural: Fringe","2017","19998122.24","19920155.32","5990874.85","0.00","2176.76","224.39","1007.62","3.52","1","1.32","3","0.39","3","37.78","4","85.69","1.00","29.96","1","31.76","1","1","3","0.92","2","1.63","3"
"53","West Shore Educational Service District","64070","Pentwater Public School District","64","Oceana","LEA District","Elem thru High School","Rural: Distant","2017","3121143.58","3143960.43","555263.74","0.00","280.57","52.14","64.87","2.91","1","-3.95","4","-0.62","4","9.16","2","87.33","1.00","17.79","2","18.11","2","0.99","4","4.6","1","-2.09","2"
"78","Shiawassee Regional ESD","78080","Perry Public Schools","78","Shiawassee","LEA District","Elem thru High School","Town: Fringe","2017","11355664.22","10983486.97","683857.43","0.00","1198.01","433.82","176.00","1.27","4","119.41","1","3.39","2","17.45","4","37.95","3.00","6.02","4","6.41","4","1.03","2","-5.36","4","-0.95","2"
"19","Clinton County RESA","19125","Pewamo-Westphalia Community Schools","19","Clinton","LEA District","Elem thru High School","Rural: Distant","2017","6338074.57","6133692.94","1545955.46","0.00","701.31","52.71","107.39","2.88","1","15.23","2","5.59","1","13.82","3","77.92","1.00","24.39","1","26.21","1","1.03","2","6.06","1","-1.55","2"
"17","Eastern Upper Peninsula ISD","17090","Pickford Public Schools","17","Chippewa","LEA District","Elem thru High School","Rural: Distant","2017","5954435.01","5719070.67","1120325.55","0.00","466.15","42.89","163.14","1.83","3","26.6","1","3.95","2","7.36","2","83.00","1.00","18.81","2","24.79","1","1.04","1","1.78","2","8.93","4"
"47","Livingston ESA","47080","Pinckney Community Schools","47","Livingston","LEA District","Elem thru High School","Rural: Fringe","2017","28807129.18","27968018.28","147879.73","0.00","2949.32","684.04","199.81","1.01","4","121.39","1","3.77","2","23.47","4","71.15","2.00","0.51","4","0.54","4","1.03","2","-7.65","4","0.59","2"
"09","Bay-Arenac ISD","09090","Pinconning Area Schools","09","Bay","LEA District","Elem thru High School","Rural: Distant","2017","12529481.88","12341371.72","1410941.14","0.00","1321.60","297.47","57.24","1.59","3","15.38","2","4.32","1","52.6","4","55.00","2.00","11.26","3","12.01","3","1.02","2","2.18","2","3.94","4"
"83","Wexford-Missaukee ISD","67055","Pine River Area Schools","67","Osceola","LEA District","Elem thru High School","Rural: Remote","2017","9960905.90","9777941.24","1807144.92","0.00","1022.85","152.68","99.00","1.73","3","11.27","2","1.9","2","7.03","2","103.91","1.00","18.14","2","18.71","2","1.02","2","-2.02","3","-1.82","2"
"30","Hillsdale ISD","30060","Pittsford Area Schools","30","Hillsdale","LEA District","Elem thru High School","Rural: Distant","2017","5051659.42","4878314.14","399645.60","0.00","553.86","182.32","228.00","1.27","4","76.6","1","3.43","2","2.85","1","48.08","2.00","7.91","3","8.22","3","1.04","1","-2.64","3","1.14","3"
"03","Allegan Area Educational Service Agency","03010","Plainwell Community Schools","03","Allegan","LEA District","Elem thru High School","Town: Fringe","2017","26050328.16","25907274.26","4473577.34","0.00","2783.51","322.47","416.00","2.21","2","3.3","3","0.55","3","55.62","4","55.85","2.00","17.17","2","18.62","2","1.01","2","1.36","2","1.53","3"
"82","Wayne RESA","82904","Plymouth Educational Center Charter School","82","Wayne","PSA District","Elem_Middle School","City: Large","2017","5145073.00","5454859.00","628961.00","0.00","486.91",,"491.00","2.09","2","-33","4","12.12","1","19.61","4","11.64","4.00","12.22","3","14.31","2","0.94","4","-12.37","4",,
"82","Wayne RESA","82100","Plymouth-Canton Community Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","172102096.70","159939656.16","27067412.14","0.00","17413.90","3005.81","564.36","2.04","2","81.6","1","7.38","1","12.1","3","57.52","2.00","15.73","2","17.2","2","1.08","1","0.34","2","5.5","4"
"63","Oakland Schools","63906","Pontiac Academy for Excellence","63","Oakland","PSA District","Elem thru High School","City: Small","2017","9587688.18","10005589.38","3656735.88","0.00","997.89",,"1003.00","6.01","1","-10.26","4","-4.36","4",,,"90.41","1.00","38.14","1","37.65","1","0.96","4","-0.08","2",,
"63","Oakland Schools","63030","Pontiac City School District","63","Oakland","LEA District","Elem thru High School","City: Small","2017","64035129.40","62134213.12","-23184149.50","9.00","4157.72","7284.77","7.94","0.46","4","7.58","2","2.97","2","5.42","1","58.91","2.00","-36.21","4","-40.15","4","1.03","2","-1.73","3","-3.43","1"
"74","St. Clair County RESA","74010","Port Huron Area School District","74","St. Clair","LEA District","Elem thru High School","Suburb: Small","2017","86924040.42","85924633.20","7973541.85","0.00","8602.05","2302.05","77.65","1.71","3","14.33","2","1.15","3","6.36","2","17.97","4.00","9.17","3","9.38","3","1.01","2","-2.2","3","6.39","4"
"39","Kalamazoo RESA","39140","Portage Public Schools","39","Kalamazoo","LEA District","Elem thru High School","City: Small","2017","89097161.86","89461723.42","9818905.24","0.00","8691.87","686.27","700.86","1.98","2","-3.58","3","-0.41","4","15.47","3","30.89","3.00","11.02","3","11.52","3","1","3","0.2","2","-2.99","1"
"34","Ionia ISD","34110","Portland Public Schools","34","Ionia","LEA District","Elem thru High School","Town: Distant","2017","18584730.00","18321726.00","2844343.00","0.00","2039.09","127.28","158.18","2.36","2","10.19","2","1.42","3","13.43","3","32.54","3.00","15.3","2","15.95","2","1.01","2","-2.36","3","-1.03","2"
"16","Cheb-Otsego-Presque Isle ESD","71060","Posen Consolidated School District No. 9","71","Presque Isle","LEA District","Elem thru High School","Rural: Remote","2017","2251031.78","2257286.24","-71260.95","3.00","224.37","27.20","56.00","0.91","4","-9.62","4","0.17","3","12.16","3","73.16","2.00","-3.17","4","-3.17","4","1","3","-3.66","4","4.56","4"
"23","Eaton RESA","23090","Potterville Public Schools","23","Eaton","LEA District","Elem thru High School","Rural: Fringe","2017","9057706.35","9109642.43","537636.74","0.00","855.06","240.26","198.10","1.2","4","-8.81","4","-0.57","4","17.48","4","76.27","2.00","5.94","4","6.15","4","0.99","4","-2.11","3","-6.65","1"
"52","Marquette-Alger RESA","52100","Powell Township Schools","52","Marquette","LEA District","Elem_Middle School","Rural: Remote","2017","1175604.83","1055364.14","319619.38","0.00","36.66","37.00","1.00","3.06","1","60.31","1","17.15","1",,,"136.88","1.00","27.19","1","32.85","1","1.11","1","6.32","1","3.53","3"
"16","Cheb-Otsego-Presque Isle ESD","71902","Presque Isle Academy","71","Presque Isle","PSA District","High School","Rural: Remote","2017","356449.29","320980.47","423640.69","0.00","35.70",,"36.00","14.2","1","9.14","2","18.86","1","7.39","2","384.20","1.00","118.85","1","152.32","1","1.11","1","18.37","1","5.59","4"
"50","Macomb ISD","50909","Prevail Academy","50","Macomb","PSA District","Elem_Middle School","Suburb: Large","2017","5820819.00","5821924.00","24673.00","0.00","593.82",,"598.00","1.03","4","-4.29","4","0.3","3",,,"1.53","4.00","0.42","4","0.43","4","1","3","1.54","2",,
"31","Copper Country ISD","31030","Public Schools of Calumet, Laurium & Keweenaw","31","Houghton","LEA District","Elem thru High School","Town: Remote","2017","15159987.78","15036288.38","791037.49","0.00","1633.89","186.82","168.01","1.27","4","18.54","2","0.94","3","8","2","23.16","3.00","5.22","4","5.44","4","1.01","2","3.97","1","3.47","3"
"15","Charlevoix-Emmet ISD","24070","Public Schools of Petoskey","24","Emmet","LEA District","Elem thru High School","Town: Remote","2017","27463064.41","27510430.24","2040448.55","0.00","2877.90","253.00","471.86","1.54","3","-2.27","3","-0.17","4","14.69","3","47.36","2.00","7.43","4","7.45","4","1","3","-0.06","2","1.82","3"
"82","Wayne RESA","82718","Quest Charter Academy","82","Wayne","PSA District","Elem_Middle School","City: Small","2017","6765958.00","6767413.00","14389.00","0.00","759.97",,"761.00","1.01","4","-9.18","4","0.31","3",,,"0.77","4.00","0.21","4","0.21","4","1","3","0.57","2",,
"12","Branch ISD","12040","Quincy Community Schools","12","Branch","LEA District","Elem thru High School","Town: Distant","2017","10991535.77","10778574.47","1780231.78","0.00","1211.70","219.35","313.62","2.18","2","13.59","2","1.98","2","7.64","2","52.27","2.00","16.2","2","16.63","2","1.02","2","0.5","2","-5.23","1"
"21","Delta-Schoolcraft ISD","21060","Rapid River Public Schools","21","Delta","LEA District","Elem thru High School","Rural: Distant","2017","3400081.75","3355183.51","404155.82","0.00","341.69","73.21","68.00","1.53","3","12.5","2","1.76","2","54.24","4","81.49","1.00","11.89","3","12.1","3","1.01","2","-2.83","3","3.37","3"
"61","Muskegon Area ISD","61210","Ravenna Public Schools","61","Muskegon","LEA District","Elem thru High School","Rural: Distant","2017","11408641.04","11644172.23","468392.50","0.00","1053.89","181.07","149.81","1.2","4","-33.46","4","-2.06","4","15.49","3","14.85","4.00","4.11","4","4.09","4","0.98","4","-2.91","3","3.93","4"
"50","Macomb ISD","50912","Reach Charter Academy","50","Macomb","PSA District","Elem_Middle School","Suburb: Large","2017","6508969.00","6502260.00","63542.00","0.00","636.99",,"639.00","1.07","4","11.8","2","0.11","3",,,"3.54","4.00","0.98","4","0.98","4","1","3","-6.18","4",,
"30","Hillsdale ISD","30070","Reading Community Schools","30","Hillsdale","LEA District","Elem thru High School","Rural: Distant","2017","7256501.07","7259351.34","718641.73","0.00","784.04","218.91","249.50","1.26","4","-0.4","3","0.16","3","6.5","2","111.47","1.00","9.9","3","10.01","3","1","3","-0.76","3","4.71","4"
"82","Wayne RESA","82110","Redford Union Schools, District No. 1","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","34538122.76","33619063.36","6141456.25","0.00","3271.10","2486.11","1291.90","1.54","3","17.6","2","6.22","1","8.76","2","87.34","1.00","17.78","2","19.3","2","1.03","2","-5.02","4","3.43","3"
"54","Mecosta-Osceola ISD","67060","Reed City Area Public Schools","67","Osceola","LEA District","Elem thru High School","Rural: Distant","2017","14754974.06","14435864.57","2346810.92","0.00","1581.02","348.63","152.31","1.95","2","15.74","2","6.81","1","7.87","2","63.88","2.00","15.91","2","17.2","2","1.02","2","2.57","1","-4.21","1"
"79","Tuscola ISD","79110","Reese Public Schools","79","Tuscola","LEA District","Elem thru High School","Rural: Distant","2017","8235728.81","8164104.50","1200433.58","0.00","814.31","81.47","221.16","1.87","2","6.35","3","0.87","3","5.95","1","48.97","2.00","14.58","2","15.07","2","1.01","2","-2.35","3","3.41","3"
"61","Muskegon Area ISD","61220","Reeths-Puffer Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2017","37900326.06","36991879.59","3676414.76","0.00","3808.06","563.03","527.35","1.36","3","32.82","1","2.59","2","44.03","4","55.50","2.00","9.7","3","10.09","3","1.02","2","0.66","2","0.73","3"
"29","Gratiot-Isabella RESD","37901","Renaissance Public School Academy","37","Isabella","PSA District","Elem_Middle School","Town: Distant","2017","3440414.00","3426545.00","1439239.00","0.00","379.22",,"377.00","4.56","1","0.97","3","0.4","3","9","2","59.39","2.00","41.83","1","47.99","1","1","3","8.1","1",,
"52","Marquette-Alger RESA","52110","Republic-Michigamme Schools","52","Marquette","LEA District","Elem thru High School","Rural: Remote","2017","2560553.47","2553829.01","786046.62","0.00","126.03","44.00","14.00","4.31","1","0.86","3","2.23","2","15.47","3","123.05","1.00","30.7","1","33.45","1","1","3","-9.7","4","6.23","4"
"25","Genesee ISD","25910","Richfield Public School Academy","25","Genesee","PSA District","Elem_Middle School","City: Small","2017","6755574.45","6463952.26","3579538.92","0.00","694.04",,"696.00","8.12","1","8.87","2","10.67","1","6.33","2","146.30","1.00","52.99","1","60.61","1","1.05","1","4.42","1",,
"50","Macomb ISD","50180","Richmond Community Schools","50","Macomb","LEA District","Elem thru High School","Town: Fringe","2017","13461647.95","13638129.58","848030.51","0.00","1426.83","421.60","114.52","1.26","4","-17.23","4","-1.31","4","35.01","4","44.30","3.00","6.3","4","6.33","4","0.99","4","-2.75","3","-8.25","1"
"41","Kent ISD","41919","Ridge Park Charter Academy","41","Kent","PSA District","Elem_Middle School","Suburb: Large","2017","6196016.00","6205440.00","11556.00","0.00","632.22",,"631.00","1.01","4","-44.92","4","0.06","3",,,"0.67","4.00","0.19","4","0.19","4","1","3","-0.73","3",,
"82","Wayne RESA","82120","River Rouge, School District of the City of","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","25692517.77","24170200.70","4549480.53","0.00","2003.59","695.09","1161.00","2.19","2","50.29","1","8.58","1","11.06","3","63.16","2.00","17.71","2","20.2","2","1.06","1","13.82","1","3.38","3"
"11","Berrien RESA","11033","River Valley School District","11","Berrien","LEA District","Elem thru High School","Rural: Distant","2017","8989410.28","8372553.84","3341271.17","0.00","573.10","359.56","28.02","5.4","1","22.64","2","8.39","1","2.14","1","163.71","1.00","37.17","1","41.26","1","1.07","1","2.47","1","1.11","3"
"82","Wayne RESA","82975","Riverside Academy","82","Wayne","PSA District","Elem thru High School","City: Small","2017","9354759.00","10022538.00","1822654.00","0.00","953.51",,"962.38","1.95","2","-26.81","4","-7.14","4","0.2","1","35.88","3.00","19.48","2","18.53","2","0.93","4","0.5","2",,
"82","Wayne RESA","82400","Riverview Community School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","27986957.17","27805008.19","2225798.74","0.00","2883.66","265.66","1397.44","1.25","4","8.9","2","1.15","3","4.69","1","43.05","3.00","7.95","3","8.71","3","1.01","2","1.38","2","7.78","4"
"63","Oakland Schools","63260","Rochester Community School District","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2017","169367244.28","162925877.24","28902413.35","0.00","15104.38","660.91","107.34","2.8","1","28.68","1","3.81","2","13.78","3","44.29","3.00","17.06","2","18.24","2","1.04","1","0.54","2","-0.91","2"
"41","Kent ISD","41210","Rockford Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2017","79204702.17","78678185.90","3183185.57","0.00","7912.96","795.63","699.00","1.23","4","19.82","2","0.66","3","15.08","3","19.23","4.00","4.02","4","4.21","4","1.01","2","-0.03","2","0.25","2"
"16","Cheb-Otsego-Presque Isle ESD","71080","Rogers City Area Schools","71","Presque Isle","LEA District","Elem thru High School","Town: Remote","2017","5314480.90","5505441.77","622373.32","0.00","552.38","51.83","46.24","1.93","2","-23.48","4","-3.59","4","4.22","1","42.66","3.00","11.71","3","11.45","3","0.97","4","1.76","2","4.96","4"
"50","Macomb ISD","50190","Romeo Community Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2017","50311175.20","49334297.29","4572019.00","0.00","5346.52","598.71","371.23","1.8","3","27.17","1","1.94","2","14.14","3","15.38","4.00","9.09","3","9.31","3","1.02","2","-0.27","2","-2.53","1"
"82","Wayne RESA","82130","Romulus Community Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2017","33858673.00","33123884.37","3625378.97","0.00","2899.89","2130.89","467.00","1.33","4","25.42","2","2.18","2","23.19","4","30.82","3.00","10.71","3","11.44","3","1.02","2","-3.5","4","-4.32","1"
"72","C.O.O.R. ISD","72010","Roscommon Area Public Schools","72","Roscommon","LEA District","Elem thru High School","Rural: Distant","2017","10705693.45","10911717.26","1744720.07","0.00","1026.81","499.59","115.00","2.15","2","-10.56","4","-1.91","4","56.07","4","76.74","1.00","16.3","2","16.29","2","0.98","4","-0.92","3","2.96","3"
"50","Macomb ISD","50030","Roseville Community Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2017","51176695.29","51012628.23","5106652.32","0.00","4785.39","2603.83","764.08","1.35","4","3.32","3","0.32","3","12.82","3","75.48","2.00","9.98","3","10.09","3","1","3","-3.16","4","-1.77","2"
